method;pollution;param;p
cri_tvla_2;jitter;28;1.9255274054524267e-05
dlla9;jitter;28;0.38720025562293425
dlla2;jitter;28;0.1366008903074351
cri_tvla_1;jitter;32;1.2246207093143677e-05
cri_tvla_2;jitter;32;5.947521577629743e-07
dlla9;jitter;32;0.600258206550746
dlla2;jitter;32;0.2535389716369334
cri_tvla_1;jitter;36;0.00033354500402037646
cri_tvla_2;jitter;36;5.5454530829674e-07
dlla9;jitter;36;0.48387534676562727
dlla2;jitter;36;0.26075066564906346
cri_tvla_1;jitter;40;5.794365602771614e-05
cri_tvla_2;jitter;40;7.820871524120521e-08
dlla9;jitter;40;0.00929926043391572
dlla2;jitter;40;0.22131825978505076
cri_tvla_1;delay;0.5;2.528658647274779e-28
cri_tvla_2;delay;0.5;8.141119288348755e-42
dlla9;delay;0.5;2.0903215823526708e-166
dlla2;delay;0.5;1.7380269938352196e-248
cri_tvla_1;jitter;0;0.0
cri_tvla_2;jitter;0;1.0506509944952359e-191
dlla9;jitter;0;0.0
dlla2;jitter;0;0.0
cri_tvla_1;jitter;4;2.883310163204563e-10
cri_tvla_2;jitter;4;2.8106368228043186e-22
dlla9;jitter;4;1.654770095155673e-23
dlla2;jitter;4;1.585912289385468e-20
cri_tvla_1;jitter;8;1.248984427631879e-06
cri_tvla_2;jitter;8;7.03843728393727e-14
