method;pollution;param;p
dlla2;gauss;6;9.336055422343006e-34
cri_tvla_1;gauss;7;0.005057234641758945
cri_tvla_2;gauss;7;3.193594191357931e-05
dlla9;gauss;7;8.826512283644101e-43
dlla2;gauss;7;2.0186261308901941e-19
cri_tvla_1;gauss;8;0.03412372591901468
cri_tvla_2;gauss;8;4.210221386732688e-05
dlla9;gauss;8;3.1352441525195492e-09
dlla2;gauss;8;8.387851493571873e-12
cri_tvla_1;gauss;9;0.007187783859245713
cri_tvla_2;gauss;9;0.0011014738970619893
dlla9;gauss;9;0.79375703316738
dlla2;gauss;9;3.6808529753933416e-14
cri_tvla_1;gauss;10;0.019382739547986996
cri_tvla_2;gauss;10;0.00107467511942678
dlla9;gauss;10;0.003999709338319328
dlla2;gauss;10;1.782623934897977e-05
cri_tvla_1;gauss;11;0.011132815566738063
cri_tvla_2;gauss;11;0.012737054802551901
dlla9;gauss;11;0.34017300344581736
dlla2;gauss;11;0.005569902503851222
cri_tvla_1;gauss;12;0.044338319927600935
cri_tvla_2;gauss;12;0.01737597132732526
dlla9;gauss;12;0.5131151637898101
dlla2;gauss;12;0.00041912538348630067
cri_tvla_1;gauss;13;0.015463491456569754
cri_tvla_2;gauss;13;0.03068433196008874
dlla9;gauss;13;0.21984898474602152
dlla2;gauss;13;0.15639730095697152
cri_tvla_1;gauss;14;0.039531361451948
cri_tvla_2;gauss;14;0.021897544811522236
dlla9;gauss;14;0.9808514362571026
dlla2;gauss;14;0.011128926993497334
cri_tvla_1;gauss;15;0.016113644038806045
cri_tvla_2;gauss;15;0.032483134876896
dlla9;gauss;15;0.4538771198078563
dlla2;gauss;15;0.024603264583625745
cri_tvla_1;gauss;16;0.02866355473575732
cri_tvla_2;gauss;16;0.0084182331511999
dlla9;gauss;16;0.28888702016342854
dlla2;gauss;16;0.805363875215988
cri_tvla_1;gauss;17;0.010970092335615064
cri_tvla_2;gauss;17;0.016402971940935214
dlla9;gauss;17;0.9254264670107477
dlla2;gauss;17;0.022145356235645914
cri_tvla_1;gauss;18;0.016398902885960666
cri_tvla_2;gauss;18;0.007814185936471143
dlla9;gauss;18;0.7369599144947009
dlla2;gauss;18;0.3388421453991485
cri_tvla_1;gauss;19;0.006582372177583603
cri_tvla_2;gauss;19;0.04419270415501001
dlla9;gauss;19;0.22594446925040473
dlla2;gauss;19;0.5472633102843367
cri_tvla_1;gauss;20;0.038589403230407326
cri_tvla_2;gauss;20;0.032949093205173356
dlla9;gauss;20;0.29362192833718953
dlla2;gauss;20;0.2863557110875996
cri_tvla_1;gauss;21;0.029151765451973417
cri_tvla_2;gauss;21;0.02591092678603867
dlla9;gauss;21;0.6310982510543345
dlla2;gauss;21;0.16917707026814033
cri_tvla_1;gauss;0;0.032866524759111705
cri_tvla_2;gauss;0;2.8094513524915735e-11
dlla9;gauss;0;0.0
dlla2;gauss;0;0.0
cri_tvla_1;gauss;1;0.004617867595711332
cri_tvla_2;gauss;1;2.2870312954163708e-10
dlla9;gauss;1;0.0
dlla2;gauss;1;0.0
cri_tvla_1;gauss;2;0.019080338835579306
cri_tvla_2;gauss;2;2.5988605074395088e-11
dlla9;gauss;2;0.0
dlla2;gauss;2;2.471043002260578e-187
cri_tvla_1;gauss;3;0.025681870729795424
cri_tvla_2;gauss;3;7.329766882934871e-12
dlla9;gauss;3;0.0
dlla2;gauss;3;5.139367897693718e-139
cri_tvla_1;gauss;4;0.0018857485547083641
cri_tvla_2;gauss;4;1.1365020165423957e-08
dlla9;gauss;4;2.5297308649531133e-227
dlla2;gauss;4;4.482894956476388e-60
cri_tvla_1;gauss;5;0.03400921342369078
cri_tvla_2;gauss;5;4.853084898218943e-11
dlla9;gauss;5;1.731226540851286e-202
dlla2;gauss;5;1.767917443560594e-52
cri_tvla_1;gauss;6;0.009839396557910465
cri_tvla_2;gauss;6;8.837673242167976e-06
dlla9;gauss;6;6.497118921415234e-81
dlla2;gauss;6;1.6017635370695525e-49
cri_tvla_1;gauss;7;0.025314080599194006
cri_tvla_2;gauss;7;1.2267428182933369e-05
dlla9;gauss;7;1.3856452765464007e-06
dlla2;gauss;7;6.696526065068148e-35
cri_tvla_1;gauss;8;0.017963476401717995
cri_tvla_2;gauss;8;0.00015009147312892917
dlla9;gauss;8;1.1154596462511703e-20
dlla2;gauss;8;2.7122618194770495e-09
cri_tvla_1;gauss;9;0.034174707908337855
cri_tvla_2;gauss;9;0.0004964477932244518
dlla9;gauss;9;0.14253586437434324
dlla2;gauss;9;1.7770661266550374e-07
cri_tvla_1;gauss;10;0.05508036032299884
cri_tvla_2;gauss;10;3.180825618101678e-05
dlla9;gauss;10;0.9536934931267471
dlla2;gauss;10;0.00032000762449454915
cri_tvla_1;gauss;11;0.034837963840965665
cri_tvla_2;gauss;11;0.012660474446256348
dlla9;gauss;11;0.30482182417865217
dlla2;gauss;11;0.29654097137259905
cri_tvla_1;gauss;12;0.003965699450822949
cri_tvla_2;gauss;12;0.032882109501599054
dlla9;gauss;12;0.9463815333628401
dlla2;gauss;12;0.015685106451569602
cri_tvla_1;gauss;13;0.01814478537735457
cri_tvla_2;gauss;13;0.016818870515538216
dlla9;gauss;13;0.9339152507896322
dlla2;gauss;13;0.0021354799935103114
cri_tvla_1;gauss;14;0.04250282387006915
cri_tvla_2;gauss;14;0.03721402088853959
dlla9;gauss;14;0.5881548489812986
dlla2;gauss;14;0.1189844645747371
cri_tvla_1;gauss;15;0.020316968510371274
cri_tvla_2;gauss;15;0.025028176514522136
dlla9;gauss;15;0.5224374970063379
dlla2;gauss;15;0.46746623265301385
cri_tvla_1;gauss;16;0.0215550864222157
cri_tvla_2;gauss;16;0.023421206494489734
dlla9;gauss;16;0.43247508628199904
dlla2;gauss;16;0.11751512114779028
cri_tvla_1;gauss;17;0.010323596080177638
cri_tvla_2;gauss;17;0.006863167797420874
dlla9;gauss;17;0.7184703393870442
dlla2;gauss;17;0.7161644141662911
cri_tvla_1;gauss;18;0.03134544660985115
cri_tvla_2;gauss;18;0.023047671163789644
dlla9;gauss;18;0.5585105338817495
dlla2;gauss;18;0.1312070165630153
cri_tvla_1;gauss;19;0.013792314662627439
cri_tvla_2;gauss;19;0.04676927213252514
dlla9;gauss;19;0.9179376157474819
dlla2;gauss;19;0.06885464156287567
