method;traces;pollution;param;p
dlla9;500;gauss;32;4.969341564132034e-09
dlla2;500;gauss;32;9.650597348809242e-06
cri_tvla_1;500;gauss;40;3.0646248137297976e-20
cri_tvla_2;500;gauss;40;5.845872675147881e-09
dlla9;500;gauss;40;6.513740261967812e-12
dlla2;500;gauss;40;0.0002675263676792383
cri_tvla_1;500;gauss;48;2.008232172982498e-17
cri_tvla_2;500;gauss;48;1.5393234978988737e-06
dlla9;500;gauss;48;5.6292689090625315e-12
dlla2;500;gauss;48;1.2780074030160904e-06
cri_tvla_1;500;gauss;56;3.1524872210183743e-13
cri_tvla_2;500;gauss;56;9.053708983996607e-06
dlla9;500;gauss;56;2.8161300564611527e-12
dlla2;500;gauss;56;1.2780074030160904e-06
cri_tvla_1;500;gauss;64;1.1398974582353116e-11
cri_tvla_2;500;gauss;64;1.9897959563634497e-06
dlla9;500;gauss;64;5.163758153068343e-13
dlla2;500;gauss;64;0.0010512007866054773
cri_tvla_1;500;gauss;72;5.856203402275778e-11
cri_tvla_2;500;gauss;72;7.41384212873439e-05
dlla9;500;gauss;72;1.0564581669840394e-11
dlla2;500;gauss;72;9.650597348809242e-06
cri_tvla_1;500;gauss;80;1.1457929809927907e-09
cri_tvla_2;500;gauss;80;2.8902044197549096e-05
dlla9;500;gauss;80;9.297727490335526e-17
dlla2;500;gauss;80;5.653710104525089e-05
cri_tvla_1;500;gauss;88;2.3234957248725503e-11
cri_tvla_2;500;gauss;88;6.104515941344253e-05
dlla9;500;gauss;88;1.8489383316435335e-10
dlla2;500;gauss;88;9.650597348809242e-06
cri_tvla_1;500;gauss;96;3.7039246373775237e-09
cri_tvla_2;500;gauss;96;8.578702681919731e-07
dlla9;500;gauss;96;8.286543819062998e-16
dlla2;500;gauss;96;0.0002675263676792383
cri_tvla_1;500;gauss;104;2.5725943010569183e-07
cri_tvla_2;500;gauss;104;5.2167866539147306e-05
dlla9;500;gauss;104;1.0236929553381575e-08
dlla2;500;gauss;104;0.0002675263676792383
cri_tvla_1;500;gauss;112;5.027171025626719e-09
cri_tvla_2;500;gauss;112;1.9510552901839077e-05
dlla9;500;gauss;112;3.5414728922520764e-08
dlla2;500;gauss;112;0.010030803503468633
cri_tvla_1;500;gauss;120;9.125097049654902e-08
cri_tvla_2;500;gauss;120;0.0002485135842903639
dlla9;500;gauss;120;6.524027022785195e-10
dlla2;500;gauss;120;0.0035001833457499743
cri_tvla_1;500;gauss;128;1.6356569803747363e-06
cri_tvla_2;500;gauss;128;2.2396026773905247e-05
dlla9;500;gauss;128;2.600023145130882e-09
dlla2;500;gauss;128;0.0035001833457499743
cri_tvla_1;500;gauss;136;6.057063414280091e-07
cri_tvla_2;500;gauss;136;5.101632298166523e-07
dlla9;500;gauss;136;5.4732998111025734e-08
dlla2;500;gauss;136;0.010030803503468633
cri_tvla_1;500;gauss;144;1.3124683792074726e-06
cri_tvla_2;500;gauss;144;2.4515435934443307e-05
dlla9;500;gauss;144;7.620931753588348e-08
dlla2;500;gauss;144;0.0010512007866054773
cri_tvla_1;500;gauss;152;1.2203639847761182e-05
cri_tvla_2;500;gauss;152;2.830739946769662e-05
dlla9;500;gauss;152;3.4398900507372e-07
dlla2;500;gauss;152;0.18854279373772442
cri_tvla_1;500;gauss;160;6.240243375052638e-06
cri_tvla_2;500;gauss;160;9.434894672226936e-05
dlla9;500;gauss;160;9.102425381841542e-09
dlla2;500;gauss;160;0.010030803503468633
cri_tvla_1;500;gauss;168;1.989073469542565e-06
cri_tvla_2;500;gauss;168;4.297414219889626e-05
dlla9;500;gauss;168;4.902130623400941e-11
dlla2;500;gauss;168;0.4300250329542905
cri_tvla_1;500;gauss;176;3.299346788184227e-06
cri_tvla_2;500;gauss;176;3.4368481299259806e-05
dlla9;500;gauss;176;5.103918628957979e-07
dlla2;500;gauss;176;0.10766357486136258
cri_tvla_1;500;gauss;184;2.3044979134580545e-05
cri_tvla_2;500;gauss;184;0.00022408112508030391
dlla9;500;gauss;184;3.5426658792301987e-08
dlla2;500;gauss;184;0.0035001833457499743
cri_tvla_1;500;gauss;192;2.5551163388807258e-05
cri_tvla_2;500;gauss;192;5.2634038032028296e-05
dlla9;500;gauss;192;0.0004628218213535395
dlla2;500;gauss;192;0.055092082591727376
cri_tvla_1;500;gauss;200;5.4048598989193445e-05
cri_tvla_2;500;gauss;200;0.00012742680710742076
dlla9;500;gauss;200;0.006550117046422297
dlla2;500;gauss;200;0.18854279373772442
cri_tvla_1;500;gauss;208;6.440643253811311e-05
cri_tvla_2;500;gauss;208;0.0002103036530648773
dlla9;500;gauss;208;4.722616559339125e-05
dlla2;500;gauss;208;0.025051229866221547
cri_tvla_1;500;gauss;216;0.0003062887419006171
cri_tvla_2;500;gauss;216;0.00010632934779752298
dlla9;500;gauss;216;0.0004635695171860471
dlla2;500;gauss;216;0.010030803503468633
cri_tvla_1;500;gauss;224;3.948670303002754e-05
cri_tvla_2;500;gauss;224;8.026709771227011e-05
dlla9;500;gauss;224;0.03322699249516208
dlla2;500;gauss;224;0.010030803503468633
cri_tvla_1;500;gauss;232;2.8269057582303532e-05
cri_tvla_2;500;gauss;232;0.0006528582709666102
dlla9;500;gauss;232;0.029420349918229945
dlla2;500;gauss;232;0.8923364251386374
cri_tvla_1;500;gauss;240;4.5993663652692044e-05
cri_tvla_2;500;gauss;240;0.00012134970570382107
dlla9;500;gauss;240;0.0038449043173703554
dlla2;500;gauss;240;0.5699749670457095
cri_tvla_1;500;gauss;248;0.0001221353776584808
cri_tvla_2;500;gauss;248;5.43085105430936e-05
dlla9;500;gauss;248;6.990470115803151e-05
dlla2;500;gauss;248;0.10766357486136258
cri_tvla_1;500;gauss;256;0.0003739740535548721
cri_tvla_2;500;gauss;256;4.607334587142634e-05
dlla9;500;gauss;256;0.003997411474350213
dlla2;500;gauss;256;0.4300250329542905
cri_tvla_1;500;gauss;264;0.0004497954825684379
cri_tvla_2;500;gauss;264;5.175589781270245e-05
dlla9;500;gauss;264;0.00022378667233657147
dlla2;500;gauss;264;0.18854279373772442
cri_tvla_1;500;gauss;272;6.839365306721412e-05
cri_tvla_2;500;gauss;272;8.754999080463056e-05
dlla9;500;gauss;272;0.034572450100354916
dlla2;500;gauss;272;0.0035001833457499743
cri_tvla_1;500;gauss;280;0.0005285102596544236
cri_tvla_2;500;gauss;280;2.3414227158365028e-05
dlla9;500;gauss;280;0.024622855063266884
dlla2;500;gauss;280;0.7016925520729274
cri_tvla_1;500;gauss;288;1.7025152284037363e-06
cri_tvla_2;500;gauss;288;3.707639132587876e-05
dlla9;500;gauss;288;0.022082266561357144
dlla2;500;gauss;288;0.7016925520729274
cri_tvla_1;500;gauss;296;3.922549160839342e-05
cri_tvla_2;500;gauss;296;3.565503514471907e-05
dlla9;500;gauss;296;9.237755871474158e-06
dlla2;500;gauss;296;0.10766357486136258
cri_tvla_1;500;gauss;304;3.204776754845895e-05
cri_tvla_2;500;gauss;304;2.5444982455001546e-06
dlla9;500;gauss;304;0.000815598420784232
dlla2;500;gauss;304;0.4300250329542905
cri_tvla_1;500;gauss;0;2.9474807385285755e-53
cri_tvla_2;500;gauss;0;5.150618749016845e-38
dlla9;500;gauss;0;1.6768321138837873e-10
dlla2;500;gauss;0;0.0010512007866054773
cri_tvla_1;500;gauss;8;1.5804094706794782e-55
cri_tvla_2;500;gauss;8;1.3005962886664107e-30
dlla9;500;gauss;8;5.0628272190450376e-11
dlla2;500;gauss;8;0.0002675263676792383
cri_tvla_1;500;gauss;16;5.1567785789928797e-36
cri_tvla_2;500;gauss;16;1.3903939674676004e-25
dlla9;500;gauss;16;2.3566636853651054e-07
dlla2;500;gauss;16;9.650597348809242e-06
cri_tvla_1;500;gauss;24;6.546907074409852e-32
cri_tvla_2;500;gauss;24;2.3521369292030908e-14
dlla9;500;gauss;24;2.882022100618492e-10
dlla2;500;gauss;24;5.653710104525089e-05
cri_tvla_1;500;gauss;32;3.714307334844002e-23
cri_tvla_2;500;gauss;32;6.400596149781827e-13
dlla9;500;gauss;32;3.195463498791905e-15
dlla2;500;gauss;32;0.0002675263676792383
cri_tvla_1;500;gauss;40;3.2680698147017774e-22
cri_tvla_2;500;gauss;40;7.540349666468961e-07
dlla9;500;gauss;40;7.504001445976008e-09
dlla2;500;gauss;40;7.683411240577698e-09
cri_tvla_1;500;gauss;48;6.803393780807912e-17
cri_tvla_2;500;gauss;48;4.217661503488601e-06
dlla9;500;gauss;48;5.267678186426438e-13
dlla2;500;gauss;48;1.2780074030160904e-06
cri_tvla_1;500;gauss;56;3.4078098755356986e-15
cri_tvla_2;500;gauss;56;2.475525371261782e-05
dlla9;500;gauss;56;2.2921303499093715e-10
dlla2;500;gauss;56;1.2316741049289703e-07
cri_tvla_1;500;gauss;64;7.977770467041357e-14
cri_tvla_2;500;gauss;64;1.1356087177549548e-05
dlla9;500;gauss;64;2.852737319694664e-09
dlla2;500;gauss;64;0.0010512007866054773
cri_tvla_1;500;gauss;72;4.0712786385813104e-13
cri_tvla_2;500;gauss;72;6.18075674907062e-05
dlla9;500;gauss;72;2.6981610255314677e-12
dlla2;500;gauss;72;7.683411240577698e-09
cri_tvla_1;500;gauss;80;2.345395904435849e-12
cri_tvla_2;500;gauss;80;9.857042507777096e-07
dlla9;500;gauss;80;5.773327007146519e-11
dlla2;500;gauss;80;0.0010512007866054773
cri_tvla_1;500;gauss;88;2.8304630657905165e-10
cri_tvla_2;500;gauss;88;8.934482706739603e-06
dlla9;500;gauss;88;5.045642947667733e-10
dlla2;500;gauss;88;1.2780074030160904e-06
cri_tvla_1;500;gauss;96;4.046976306987891e-07
cri_tvla_2;500;gauss;96;9.571410036705302e-05
dlla9;500;gauss;96;1.8069270453333648e-09
dlla2;500;gauss;96;0.0002675263676792383
cri_tvla_1;500;gauss;104;1.4714389272655682e-07
cri_tvla_2;500;gauss;104;6.24058707847865e-06
dlla9;500;gauss;104;9.542638179895826e-11
dlla2;500;gauss;104;0.0035001833457499743
cri_tvla_1;500;gauss;112;1.7351346583052263e-07
cri_tvla_2;500;gauss;112;1.2659789442851736e-06
dlla9;500;gauss;112;2.105186033748603e-10
dlla2;500;gauss;112;0.0010512007866054773
cri_tvla_1;500;gauss;120;5.634546621263334e-07
cri_tvla_2;500;gauss;120;3.499640728716445e-05
dlla9;500;gauss;120;6.234629354683304e-07
dlla2;500;gauss;120;0.055092082591727376
cri_tvla_1;500;gauss;128;1.7221676874764583e-07
cri_tvla_2;500;gauss;128;1.2625095788096386e-05
dlla9;500;gauss;128;8.901484612014446e-10
dlla2;500;gauss;128;0.010030803503468633
cri_tvla_1;500;gauss;136;2.9451166800738377e-07
cri_tvla_2;500;gauss;136;9.157959025204144e-06
dlla9;500;gauss;136;5.2869104013535465e-12
dlla2;500;gauss;136;0.10766357486136258
cri_tvla_1;500;gauss;144;4.608072637796718e-06
cri_tvla_2;500;gauss;144;2.8876938433338897e-05
dlla9;500;gauss;144;5.613095931852593e-05
dlla2;500;gauss;144;0.025051229866221547
cri_tvla_1;500;gauss;152;1.011326955005404e-05
cri_tvla_2;500;gauss;152;0.00017408854305684047
dlla9;500;gauss;152;8.675477019652127e-07
dlla2;500;gauss;152;0.055092082591727376
cri_tvla_1;500;gauss;160;5.240991053416872e-07
cri_tvla_2;500;gauss;160;8.31900569396225e-06
dlla9;500;gauss;160;1.298649237011262e-05
dlla2;500;gauss;160;0.010030803503468633
cri_tvla_1;500;gauss;168;1.3736003414870373e-06
cri_tvla_2;500;gauss;168;1.0403113946571913e-06
dlla9;500;gauss;168;8.006330114740406e-10
dlla2;500;gauss;168;0.025051229866221547
cri_tvla_1;500;gauss;176;7.201333228107645e-05
cri_tvla_2;500;gauss;176;4.453728929637915e-06
dlla9;500;gauss;176;0.00014678533282204726
dlla2;500;gauss;176;0.055092082591727376
cri_tvla_1;500;gauss;184;4.3870560912604346e-05
cri_tvla_2;500;gauss;184;8.111081669755263e-07
dlla9;500;gauss;184;1.017251252313147e-05
dlla2;500;gauss;184;0.025051229866221547
cri_tvla_1;500;gauss;192;0.0003254058501804948
cri_tvla_2;500;gauss;192;1.825723505271207e-05
dlla9;500;gauss;192;2.169561304587502e-06
dlla2;500;gauss;192;0.055092082591727376
cri_tvla_1;500;gauss;200;8.222551508519472e-05
cri_tvla_2;500;gauss;200;5.464728604242892e-05
dlla9;500;gauss;200;8.564081388048971e-06
dlla2;500;gauss;200;0.10766357486136258
cri_tvla_1;500;gauss;208;6.005749258649716e-06
cri_tvla_2;500;gauss;208;0.00010737554597324289
dlla9;500;gauss;208;6.196429003161721e-06
dlla2;500;gauss;208;0.0035001833457499743
cri_tvla_1;500;gauss;216;0.0005080012056841475
cri_tvla_2;500;gauss;216;2.0528620328039624e-06
dlla9;500;gauss;216;0.010737149244284745
dlla2;500;gauss;216;0.8923364251386374
cri_tvla_1;500;gauss;224;1.0306978591447643e-05
cri_tvla_2;500;gauss;224;4.587183036994415e-05
dlla9;500;gauss;224;0.0005845331940032778
dlla2;500;gauss;224;0.4300250329542905
cri_tvla_1;500;gauss;232;5.207060481090527e-05
cri_tvla_2;500;gauss;232;0.00016839418473099874
dlla9;500;gauss;232;2.8241991313539424e-05
dlla2;500;gauss;232;0.4300250329542905
cri_tvla_1;500;gauss;240;9.210570322023153e-05
cri_tvla_2;500;gauss;240;0.0002839975223155703
dlla9;500;gauss;240;6.762759420831974e-05
dlla2;500;gauss;240;0.055092082591727376
cri_tvla_1;500;gauss;248;5.509866074527561e-06
cri_tvla_2;500;gauss;248;1.675342650046409e-06
dlla9;500;gauss;248;0.0005310899252112752
dlla2;500;gauss;248;0.4300250329542905
cri_tvla_1;500;gauss;256;0.00018554020208293824
cri_tvla_2;500;gauss;256;0.00010800344817984956
dlla9;500;gauss;256;7.62530306796749e-05
dlla2;500;gauss;256;0.8114572062622756
cri_tvla_1;500;gauss;264;0.0007016113244843312
cri_tvla_2;500;gauss;264;8.979437712975151e-05
dlla9;500;gauss;264;0.00533528499625814
dlla2;500;gauss;264;0.7016925520729274
cri_tvla_1;500;gauss;272;0.00011949766520124806
cri_tvla_2;500;gauss;272;1.8551986721626632e-05
dlla9;500;gauss;272;0.032696263720303154
dlla2;500;gauss;272;0.29830744792707264
cri_tvla_1;500;gauss;280;0.00021508850505053262
cri_tvla_2;500;gauss;280;1.2220949666266275e-05
dlla9;500;gauss;280;0.007893898391866598
dlla2;500;gauss;280;0.10766357486136258
cri_tvla_1;500;gauss;288;3.554139622267532e-05
cri_tvla_2;500;gauss;288;8.959183366919805e-06
dlla9;500;gauss;288;0.004138013277994742
dlla2;500;gauss;288;0.7016925520729274
cri_tvla_1;500;gauss;296;0.0002598189869134401
cri_tvla_2;500;gauss;296;5.445594383719004e-05
dlla9;500;gauss;296;0.0009816177114610565
dlla2;500;gauss;296;0.4300250329542905
cri_tvla_1;500;gauss;304;5.330320807561267e-05
cri_tvla_2;500;gauss;304;2.5444982455001546e-06
dlla9;500;gauss;304;0.044001026782972415
dlla2;500;gauss;304;0.29830744792707264
cri_tvla_1;500;gauss;0;3.0767553887179754e-54
cri_tvla_2;500;gauss;0;3.5246673960806316e-41
dlla9;500;gauss;0;7.924431597803308e-11
dlla2;500;gauss;0;9.650597348809242e-06
cri_tvla_1;500;gauss;8;3.2443305670896015e-47
cri_tvla_2;500;gauss;8;3.2960050907016373e-28
dlla9;500;gauss;8;1.46356390795535e-09
dlla2;500;gauss;8;1.2316741049289703e-07
cri_tvla_1;500;gauss;16;1.8262325136320632e-39
cri_tvla_2;500;gauss;16;2.807113615080362e-20
dlla9;500;gauss;16;1.7245465878606898e-11
dlla2;500;gauss;16;0.010030803503468633
cri_tvla_1;500;gauss;24;1.245750534428454e-28
cri_tvla_2;500;gauss;24;1.9980303674706746e-14
dlla9;500;gauss;24;3.5072584691340905e-08
dlla2;500;gauss;24;1.2316741049289703e-07
cri_tvla_1;500;gauss;32;3.5175359467643426e-25
cri_tvla_2;500;gauss;32;3.733779765978582e-12
dlla9;500;gauss;32;5.315827188337823e-10
dlla2;500;gauss;32;7.683411240577698e-09
cri_tvla_1;500;gauss;40;2.4928325197368254e-24
cri_tvla_2;500;gauss;40;5.732555808105792e-07
dlla9;500;gauss;40;1.8038642504177191e-12
dlla2;500;gauss;40;0.0002675263676792383
cri_tvla_1;500;gauss;48;3.182322353228399e-18
cri_tvla_2;500;gauss;48;2.778475514095922e-07
dlla9;500;gauss;48;4.563646135018852e-12
dlla2;500;gauss;48;5.653710104525089e-05
cri_tvla_1;500;gauss;56;1.4150559759836195e-13
cri_tvla_2;500;gauss;56;2.7135992582963982e-06
dlla9;500;gauss;56;2.5005568133733815e-11
dlla2;500;gauss;56;0.0002675263676792383
cri_tvla_1;500;gauss;64;7.96791684279126e-14
cri_tvla_2;500;gauss;64;1.867153679870831e-06
dlla9;500;gauss;64;8.48506679058819e-12
dlla2;500;gauss;64;1.2780074030160904e-06
cri_tvla_1;500;gauss;72;1.93417432557534e-12
cri_tvla_2;500;gauss;72;1.5598282294442068e-07
dlla9;500;gauss;72;4.726308230620529e-13
dlla2;500;gauss;72;9.650597348809242e-06
cri_tvla_1;500;gauss;80;5.982779741498603e-13
cri_tvla_2;500;gauss;80;1.91354869143474e-05
dlla9;500;gauss;80;5.703692340933948e-17
dlla2;500;gauss;80;9.650597348809242e-06
cri_tvla_1;500;gauss;88;4.886741113379993e-09
cri_tvla_2;500;gauss;88;2.3490781853233713e-05
dlla9;500;gauss;88;9.93146878795254e-09
dlla2;500;gauss;88;0.0002675263676792383
cri_tvla_1;500;gauss;96;2.0615372547932098e-07
cri_tvla_2;500;gauss;96;0.00013439330678431395
dlla9;500;gauss;96;2.23349766375364e-10
dlla2;500;gauss;96;0.0010512007866054773
cri_tvla_1;500;gauss;104;7.800313478167747e-06
cri_tvla_2;500;gauss;104;7.302526934871117e-06
dlla9;500;gauss;104;1.7156860419247302e-09
dlla2;500;gauss;104;0.0002675263676792383
cri_tvla_1;500;gauss;112;7.459045126678909e-07
cri_tvla_2;500;gauss;112;3.0204037543574794e-05
dlla9;500;gauss;112;7.535907925525813e-12
dlla2;500;gauss;112;9.650597348809242e-06
cri_tvla_1;500;gauss;120;9.981800241239247e-07
cri_tvla_2;500;gauss;120;0.00015111087785900804
dlla9;500;gauss;120;2.8115091509048585e-10
dlla2;500;gauss;120;0.0010512007866054773
cri_tvla_1;500;gauss;128;1.8164207051588368e-06
cri_tvla_2;500;gauss;128;6.26220623893328e-05
dlla9;500;gauss;128;1.5097952483749199e-12
dlla2;500;gauss;128;0.0010512007866054773
cri_tvla_1;500;gauss;136;5.184653632518048e-07
cri_tvla_2;500;gauss;136;1.609791506170271e-05
dlla9;500;gauss;136;2.925429263449462e-12
dlla2;500;gauss;136;0.0010512007866054773
cri_tvla_1;500;gauss;144;1.7266699681569536e-05
cri_tvla_2;500;gauss;144;0.00010042988511879344
dlla9;500;gauss;144;4.3944739961317635e-09
dlla2;500;gauss;144;0.0002675263676792383
cri_tvla_1;500;gauss;152;4.0842410145100465e-06
cri_tvla_2;500;gauss;152;0.0002132824647087511
dlla9;500;gauss;152;9.886331918220234e-08
dlla2;500;gauss;152;0.010030803503468633
cri_tvla_1;500;gauss;160;3.0695449362240444e-06
cri_tvla_2;500;gauss;160;1.0150670222168743e-05
dlla9;500;gauss;160;0.0001365548827811634
dlla2;500;gauss;160;0.055092082591727376
cri_tvla_1;500;gauss;168;1.2637138306200595e-05
cri_tvla_2;500;gauss;168;5.10992025226497e-06
dlla9;500;gauss;168;0.0001910065073806837
dlla2;500;gauss;168;0.10766357486136258
cri_tvla_1;500;gauss;176;5.860769418626473e-05
cri_tvla_2;500;gauss;176;1.477539109837518e-06
dlla9;500;gauss;176;0.0007348469772003813
dlla2;500;gauss;176;0.10766357486136258
cri_tvla_1;500;gauss;184;8.127738892064615e-05
cri_tvla_2;500;gauss;184;1.6695555598918827e-05
dlla9;500;gauss;184;3.227588480879859e-08
dlla2;500;gauss;184;0.18854279373772442
cri_tvla_1;500;gauss;192;0.0004520562214442082
cri_tvla_2;500;gauss;192;7.432243639569925e-05
dlla9;500;gauss;192;9.778366838358823e-06
dlla2;500;gauss;192;0.055092082591727376
cri_tvla_1;500;gauss;200;0.00011875514694326773
cri_tvla_2;500;gauss;200;4.063116569154672e-05
dlla9;500;gauss;200;8.372782794933547e-08
dlla2;500;gauss;200;0.5699749670457095
cri_tvla_1;500;gauss;208;6.440643253811311e-05
cri_tvla_2;500;gauss;208;0.00013098544352393713
dlla9;500;gauss;208;0.003801977419911324
dlla2;500;gauss;208;0.10766357486136258
cri_tvla_1;500;gauss;216;0.00011830144684885527
cri_tvla_2;500;gauss;216;0.00017019606171585607
dlla9;500;gauss;216;0.007714767593667518
dlla2;500;gauss;216;0.10766357486136258
cri_tvla_1;500;gauss;224;8.41331592595563e-08
cri_tvla_2;500;gauss;224;3.429701203919193e-05
dlla9;500;gauss;224;0.00584666181149972
dlla2;500;gauss;224;0.29830744792707264
cri_tvla_1;500;gauss;232;2.8269057582303532e-05
cri_tvla_2;500;gauss;232;2.7425245289192863e-05
dlla9;500;gauss;232;4.3590037300579496e-05
dlla2;500;gauss;232;0.0002675263676792383
cri_tvla_1;500;gauss;240;1.6826866579138927e-05
cri_tvla_2;500;gauss;240;8.827544369629817e-05
dlla9;500;gauss;240;0.0013004680777047553
dlla2;500;gauss;240;0.7016925520729274
cri_tvla_1;500;gauss;248;0.0009419808874128818
cri_tvla_2;500;gauss;248;0.00013269300808456082
dlla9;500;gauss;248;0.00011895165922254135
dlla2;500;gauss;248;0.7016925520729274
cri_tvla_1;500;gauss;256;0.0003686994378641069
cri_tvla_2;500;gauss;256;4.5726199845711705e-05
dlla9;500;gauss;256;0.0062374215084289395
dlla2;500;gauss;256;0.025051229866221547
cri_tvla_1;500;gauss;264;0.00018304127316071838
cri_tvla_2;500;gauss;264;2.151226889809143e-06
dlla9;500;gauss;264;0.005852557841460258
dlla2;500;gauss;264;0.18854279373772442
cri_tvla_1;500;gauss;272;8.975952101595361e-05
cri_tvla_2;500;gauss;272;1.8551986721626632e-05
dlla9;500;gauss;272;0.26206956976470885
dlla2;500;gauss;272;0.7016925520729274
cri_tvla_1;500;gauss;280;7.10643005653986e-05
cri_tvla_2;500;gauss;280;6.717932712209799e-05
dlla9;500;gauss;280;0.1322868159090295
dlla2;500;gauss;280;0.055092082591727376
cri_tvla_1;500;gauss;288;3.39224432676592e-05
cri_tvla_2;500;gauss;288;1.4042132406066805e-05
dlla9;500;gauss;288;0.0062293706598750675
dlla2;500;gauss;288;0.10766357486136258
cri_tvla_1;500;gauss;296;0.00041753921137140435
cri_tvla_2;500;gauss;296;0.000181672293137367
dlla9;500;gauss;296;0.8211978116453507
dlla2;500;gauss;296;0.10766357486136258
cri_tvla_1;500;gauss;304;0.0002940044362559522
cri_tvla_2;500;gauss;304;2.692839075634261e-05
dlla9;500;gauss;304;0.0003493629154234096
dlla2;500;gauss;304;0.29830744792707264
cri_tvla_1;500;gauss;0;7.531125186140714e-54
cri_tvla_2;500;gauss;0;7.335372839985148e-35
dlla9;500;gauss;0;2.4545777601359905e-11
dlla2;500;gauss;0;9.650597348809242e-06
cri_tvla_1;500;gauss;8;3.271933357525542e-54
cri_tvla_2;500;gauss;8;9.111589910777654e-31
dlla9;500;gauss;8;1.7982249427689417e-10
dlla2;500;gauss;8;0.0010512007866054773
cri_tvla_1;500;gauss;16;3.2820053720275253e-38
cri_tvla_2;500;gauss;16;5.493907053273946e-19
dlla9;500;gauss;16;9.160045146189388e-13
dlla2;500;gauss;16;0.0035001833457499743
cri_tvla_1;500;gauss;24;2.721073543356827e-31
cri_tvla_2;500;gauss;24;2.626526192102341e-15
dlla9;500;gauss;24;1.1668427755355148e-09
dlla2;500;gauss;24;0.0035001833457499743
cri_tvla_1;500;gauss;32;2.634802921205908e-23
cri_tvla_2;500;gauss;32;8.611848621114063e-11
dlla9;500;gauss;32;1.0445751005031324e-09
dlla2;500;gauss;32;1.2780074030160904e-06
cri_tvla_1;500;gauss;40;1.7829794326685508e-24
cri_tvla_2;500;gauss;40;1.5643317395921644e-08
dlla9;500;gauss;40;9.88649867771701e-11
dlla2;500;gauss;40;0.0002675263676792383
cri_tvla_1;500;gauss;48;4.955630677864554e-18
cri_tvla_2;500;gauss;48;7.569950592483424e-07
dlla9;500;gauss;48;1.2795727811610073e-10
dlla2;500;gauss;48;1.2780074030160904e-06
cri_tvla_1;500;gauss;56;1.0890730863103873e-13
cri_tvla_2;500;gauss;56;8.014436316365672e-06
dlla9;500;gauss;56;1.0951114059980686e-08
dlla2;500;gauss;56;9.650597348809242e-06
cri_tvla_1;500;gauss;64;1.572696006592454e-12
cri_tvla_2;500;gauss;64;7.002703511026105e-06
dlla9;500;gauss;64;1.1210404838305757e-11
dlla2;500;gauss;64;5.653710104525089e-05
cri_tvla_1;500;gauss;72;5.926413543191986e-12
cri_tvla_2;500;gauss;72;2.5526782750949326e-05
dlla9;500;gauss;72;1.247707942483767e-11
dlla2;500;gauss;72;0.0002675263676792383
cri_tvla_1;500;gauss;80;3.749749975226149e-11
cri_tvla_2;500;gauss;80;2.269878368570009e-07
dlla9;500;gauss;80;4.916571801148914e-12
dlla2;500;gauss;80;0.0035001833457499743
cri_tvla_1;500;gauss;88;4.376097859777979e-08
cri_tvla_2;500;gauss;88;6.104515941344253e-05
dlla9;500;gauss;88;8.864613078698562e-11
dlla2;500;gauss;88;0.0035001833457499743
cri_tvla_1;500;gauss;96;3.764098184837438e-06
cri_tvla_2;500;gauss;96;6.584391666366495e-05
dlla9;500;gauss;96;1.734382498234803e-12
dlla2;500;gauss;96;0.0002675263676792383
cri_tvla_1;500;gauss;104;4.1631735959902996e-08
cri_tvla_2;500;gauss;104;1.4901114085898068e-06
dlla9;500;gauss;104;3.295597115639878e-09
dlla2;500;gauss;104;0.0035001833457499743
cri_tvla_1;500;gauss;112;2.554917887865966e-10
cri_tvla_2;500;gauss;112;2.401625623019601e-05
dlla9;500;gauss;112;1.6675107804234112e-12
dlla2;500;gauss;112;0.0035001833457499743
cri_tvla_1;500;gauss;120;7.319482192484055e-08
cri_tvla_2;500;gauss;120;0.0002030123331255716
dlla9;500;gauss;120;1.5953752975491045e-10
dlla2;500;gauss;120;0.055092082591727376
cri_tvla_1;500;gauss;128;2.9741751061797132e-06
cri_tvla_2;500;gauss;128;9.746717848187781e-07
dlla9;500;gauss;128;1.2467213396342425e-07
dlla2;500;gauss;128;0.025051229866221547
cri_tvla_1;500;gauss;136;2.6287963458348953e-06
cri_tvla_2;500;gauss;136;6.408094965367643e-06
dlla9;500;gauss;136;6.956468888044068e-07
dlla2;500;gauss;136;0.055092082591727376
cri_tvla_1;500;gauss;144;2.3783650409620004e-05
cri_tvla_2;500;gauss;144;4.629807445257778e-05
dlla9;500;gauss;144;2.1290325032535035e-11
dlla2;500;gauss;144;0.055092082591727376
cri_tvla_1;500;gauss;152;9.637590101227782e-07
cri_tvla_2;500;gauss;152;1.2865382119109485e-05
dlla9;500;gauss;152;6.57045323812046e-08
dlla2;500;gauss;152;0.025051229866221547
cri_tvla_1;500;gauss;160;6.150892302386895e-06
cri_tvla_2;500;gauss;160;6.322528245033843e-06
dlla9;500;gauss;160;0.0005757258022265829
dlla2;500;gauss;160;0.055092082591727376
cri_tvla_1;500;gauss;168;6.865559170543486e-06
cri_tvla_2;500;gauss;168;0.00013235736251569253
dlla9;500;gauss;168;7.741849944490814e-10
dlla2;500;gauss;168;0.29830744792707264
cri_tvla_1;500;gauss;176;3.1441967784379626e-05
cri_tvla_2;500;gauss;176;4.108336322279226e-06
dlla9;500;gauss;176;4.7509141260635403e-07
dlla2;500;gauss;176;0.055092082591727376
cri_tvla_1;500;gauss;184;6.821539103289661e-06
