method;pollution;param;p
tvla_t_3;gauss;40;0.010911035926748679
dlla9;gauss;40;1.3128717941741245e-49
dlla2;gauss;40;8.516756947710962e-17
tvla_t_1;gauss;50;0.009377628282082315
tvla_t_2;gauss;50;4.052668943866453e-27
tvla_t_3;gauss;50;0.04862293610623918
dlla9;gauss;50;1.1537093640289812e-06
dlla2;gauss;50;0.01351503827388624
tvla_t_1;gauss;60;4.5548479050440163e-05
tvla_t_2;gauss;60;8.165356765608607e-27
tvla_t_3;gauss;60;0.02277853746430394
dlla9;gauss;60;9.083667462558699e-74
dlla2;gauss;60;1.9632706630689742e-16
tvla_t_1;gauss;70;1.5262927425119144e-09
tvla_t_2;gauss;70;9.50280802436603e-13
tvla_t_3;gauss;70;4.295230515356566e-05
dlla9;gauss;70;2.9673477982886993e-115
dlla2;gauss;70;2.0515348993584317e-25
tvla_t_1;gauss;80;4.5380072530065975e-08
tvla_t_2;gauss;80;4.4488355054516135e-12
tvla_t_3;gauss;80;0.0004260101029208968
dlla9;gauss;80;7.954173609008758e-69
dlla2;gauss;80;3.3654012919634834e-31
tvla_t_1;gauss;90;2.01124087040392e-10
tvla_t_2;gauss;90;6.308849478206553e-08
tvla_t_3;gauss;90;0.00016788454262012958
dlla9;gauss;90;6.855276278961135e-131
dlla2;gauss;90;1.039091181242918e-31
tvla_t_1;gauss;100;3.110207728589738e-13
tvla_t_2;gauss;100;2.3136740345342533e-05
tvla_t_3;gauss;100;0.0016583990354831302
dlla9;gauss;100;8.086208892330157e-153
dlla2;gauss;100;1.0767687151685062e-49
tvla_t_1;gauss;110;9.945080765469993e-11
tvla_t_2;gauss;110;7.237721084649233e-07
tvla_t_3;gauss;110;0.002123942190114535
dlla9;gauss;110;6.676460235527244e-115
dlla2;gauss;110;1.2146576251028822e-41
tvla_t_1;gauss;120;4.985429841701112e-09
tvla_t_2;gauss;120;1.5377408233796812e-05
tvla_t_3;gauss;120;0.0033285058470147485
dlla9;gauss;120;1.4285319683635815e-145
dlla2;gauss;120;1.8105305134216006e-40
tvla_t_1;gauss;130;5.354940418029174e-11
tvla_t_2;gauss;130;3.6418943688490953e-05
