method;pollution;param;p
dlla_open;gauss;4.800000000000001;0.004138934069172907
dlla_wegener;gauss;4.800000000000001;0.011278432469031246
tvla_t_1;gauss;4.9;0.042214198896324835
tvla_t_2;gauss;4.9;0.03303127382802253
dlla_open;gauss;4.9;0.0018822772381635224
dlla_wegener;gauss;4.9;0.14357370128704078
tvla_t_1;gauss;5.0;0.04587791059968217
tvla_t_2;gauss;5.0;0.014181194235140148
dlla_open;gauss;5.0;0.0018289382398931637
dlla_wegener;gauss;5.0;0.2235418477449334
tvla_t_1;gauss;0.0;0.016444885390308753
tvla_t_2;gauss;0.0;0.030461516878717686
dlla_open;gauss;0.0;3.818530342445688e-16
dlla_wegener;gauss;0.0;9.215631043701869e-09
tvla_t_1;gauss;0.1;0.025026363186153495
tvla_t_2;gauss;0.1;0.05202822032579858
dlla_open;gauss;0.1;3.590244077302407e-16
dlla_wegener;gauss;0.1;9.215631043701869e-09
tvla_t_1;gauss;0.2;0.005062242192172058
tvla_t_2;gauss;0.2;0.004738707847888313
dlla_open;gauss;0.2;5.708220527998982e-16
dlla_wegener;gauss;0.2;1.1708191113142457e-07
tvla_t_1;gauss;0.30000000000000004;0.06330031566961014
tvla_t_2;gauss;0.30000000000000004;0.01869538691522841
dlla_open;gauss;0.30000000000000004;5.599814196164315e-13
dlla_wegener;gauss;0.30000000000000004;1.7537141102941036e-07
tvla_t_1;gauss;0.4;0.003150359954309943
tvla_t_2;gauss;0.4;0.0144609732273069
dlla_open;gauss;0.4;2.48924652296191e-15
dlla_wegener;gauss;0.4;1.3918174738821614e-10
tvla_t_1;gauss;0.5;0.021046433087303
tvla_t_2;gauss;0.5;0.05054187191929937
dlla_open;gauss;0.5;9.579233846244137e-14
dlla_wegener;gauss;0.5;2.016822685661071e-05
tvla_t_1;gauss;0.6000000000000001;0.05410463621777379
tvla_t_2;gauss;0.6000000000000001;0.0185979175885388
dlla_open;gauss;0.6000000000000001;8.238036960976034e-12
dlla_wegener;gauss;0.6000000000000001;1.1708191113142457e-07
tvla_t_1;gauss;0.7000000000000001;0.03606431406772135
tvla_t_2;gauss;0.7000000000000001;0.026585927095371668
dlla_open;gauss;0.7000000000000001;6.630701027420947e-09
dlla_wegener;gauss;0.7000000000000001;5.698875909992337e-07
tvla_t_1;gauss;0.8;0.021771136402568614
tvla_t_2;gauss;0.8;0.0443714189828959
dlla_open;gauss;0.8;9.63033379620262e-12
dlla_wegener;gauss;0.8;9.492654487941623e-10
tvla_t_1;gauss;0.9;0.07284278277597085
tvla_t_2;gauss;0.9;0.05325384190097802
dlla_open;gauss;0.9;3.0516195798205796e-09
dlla_wegener;gauss;0.9;0.0005392040428601056
tvla_t_1;gauss;1.0;0.008731876359574713
tvla_t_2;gauss;1.0;0.01644206628137543
dlla_open;gauss;1.0;3.754160392768621e-12
dlla_wegener;gauss;1.0;1.1708191113142457e-07
tvla_t_1;gauss;1.1;0.04386422670382119
tvla_t_2;gauss;1.1;0.020991688376048333
dlla_open;gauss;1.1;1.950272426757411e-10
dlla_wegener;gauss;1.1;0.00017622574034056827
tvla_t_1;gauss;1.2000000000000002;0.02084315913886078
tvla_t_2;gauss;1.2000000000000002;0.023295383579003015
dlla_open;gauss;1.2000000000000002;1.913760619978784e-06
dlla_wegener;gauss;1.2000000000000002;0.0009129741742743438
tvla_t_1;gauss;1.3;0.02621687786589503
tvla_t_2;gauss;1.3;0.028781269765865817
dlla_open;gauss;1.3;5.2594648316809264e-12
dlla_wegener;gauss;1.3;0.00017622574034056827
tvla_t_1;gauss;1.4000000000000001;0.008458821879565573
tvla_t_2;gauss;1.4000000000000001;0.013689001831009106
dlla_open;gauss;1.4000000000000001;5.36989698452741e-10
dlla_wegener;gauss;1.4000000000000001;0.0003116280245401649
tvla_t_1;gauss;1.5;0.02605581499209824
tvla_t_2;gauss;1.5;0.014748720063698425
dlla_open;gauss;1.5;2.4346258495332737e-06
dlla_wegener;gauss;1.5;0.006054641875284686
tvla_t_1;gauss;1.6;0.043822907845776006
tvla_t_2;gauss;1.6;0.04726803007277346
dlla_open;gauss;1.6;6.388326457850211e-08
dlla_wegener;gauss;1.6;0.0007035251633299395
tvla_t_1;gauss;1.7000000000000002;0.0279653370405834
tvla_t_2;gauss;1.7000000000000002;0.027077292442861164
dlla_open;gauss;1.7000000000000002;7.696901516410682e-08
dlla_wegener;gauss;1.7000000000000002;0.0009129741742743438
tvla_t_1;gauss;1.8;0.03802619242260075
tvla_t_2;gauss;1.8;0.0306437048450183
dlla_open;gauss;1.8;2.3653021205259205e-08
dlla_wegener;gauss;1.8;0.047200174486128746
tvla_t_1;gauss;1.9000000000000001;0.012273739158511886
tvla_t_2;gauss;1.9000000000000001;0.02063081119770188
dlla_open;gauss;1.9000000000000001;2.0548302620448273e-07
dlla_wegener;gauss;1.9000000000000001;0.0005392040428601056
tvla_t_1;gauss;2.0;0.012152240666188495
tvla_t_2;gauss;2.0;0.02221963664440188
dlla_open;gauss;2.0;1.5511393158573485e-05
dlla_wegener;gauss;2.0;5.698875909992337e-07
tvla_t_1;gauss;2.1;0.010448296631851931
tvla_t_2;gauss;2.1;0.022262761211889495
dlla_open;gauss;2.1;5.9071907895781726e-08
dlla_wegener;gauss;2.1;0.0004110302328688633
tvla_t_1;gauss;2.2;0.025196152657545264
tvla_t_2;gauss;2.2;0.015926078900675163
dlla_open;gauss;2.2;3.87032048366741e-06
dlla_wegener;gauss;2.2;0.001178406659255429
tvla_t_1;gauss;2.3000000000000003;0.06547175767910578
tvla_t_2;gauss;2.3000000000000003;0.009294993228409085
dlla_open;gauss;2.3000000000000003;2.9633195948354546e-08
dlla_wegener;gauss;2.3000000000000003;0.0005392040428601056
tvla_t_1;gauss;2.4000000000000004;0.029139299727694242
tvla_t_2;gauss;2.4000000000000004;0.01741333883591227
dlla_open;gauss;2.4000000000000004;1.7130454706568204e-08
dlla_wegener;gauss;2.4000000000000004;0.006054641875284686
tvla_t_1;gauss;2.5;0.028564444814862738
tvla_t_2;gauss;2.5;0.0430514826397851
dlla_open;gauss;2.5;4.158719104633203e-06
dlla_wegener;gauss;2.5;0.00023498306417810459
tvla_t_1;gauss;2.6;0.033987143711949296
tvla_t_2;gauss;2.6;0.032374509110532385
dlla_open;gauss;2.6;2.040610354660984e-07
dlla_wegener;gauss;2.6;2.79459792422075e-05
tvla_t_1;gauss;2.7;0.03396770564264068
tvla_t_2;gauss;2.7;0.047383999046381645
dlla_open;gauss;2.7;2.70216870310071e-06
dlla_wegener;gauss;2.7;0.011278432469031246
tvla_t_1;gauss;2.8000000000000003;0.00160122805237264
tvla_t_2;gauss;2.8000000000000003;0.022941683102406397
dlla_open;gauss;2.8000000000000003;8.107236570069934e-07
dlla_wegener;gauss;2.8000000000000003;0.004869343420276532
tvla_t_1;gauss;2.9000000000000004;0.012619671315355767
tvla_t_2;gauss;2.9000000000000004;0.03728744694002119
dlla_open;gauss;2.9000000000000004;4.259022832287302e-06
dlla_wegener;gauss;2.9000000000000004;0.001931813880196302
tvla_t_1;gauss;3.0;0.039738924904107346
tvla_t_2;gauss;3.0;0.01251979094758877
dlla_open;gauss;3.0;1.4153064733843716e-06
dlla_wegener;gauss;3.0;0.006054641875284686
tvla_t_1;gauss;3.1;0.02732116167844062
tvla_t_2;gauss;3.1;0.008717626868569807
dlla_open;gauss;3.1;4.622814928478921e-05
dlla_wegener;gauss;3.1;0.0005392040428601056
tvla_t_1;gauss;3.2;0.021592551955665132
tvla_t_2;gauss;3.2;0.015335204845056181
dlla_open;gauss;3.2;0.0014133042284926148
dlla_wegener;gauss;3.2;0.24690634341038636
tvla_t_1;gauss;3.3000000000000003;0.002381968901053685
tvla_t_2;gauss;3.3000000000000003;0.04022658451226474
dlla_open;gauss;3.3000000000000003;0.005479498237832053
dlla_wegener;gauss;3.3000000000000003;0.09809443413738511
tvla_t_1;gauss;3.4000000000000004;0.023322235983587607
tvla_t_2;gauss;3.4000000000000004;0.0163472964776383
dlla_open;gauss;3.4000000000000004;0.005617036355513685
dlla_wegener;gauss;3.4000000000000004;0.011278432469031246
tvla_t_1;gauss;3.5;0.04554840715344351
tvla_t_2;gauss;3.5;0.026997837795871265
dlla_open;gauss;3.5;0.023569493161232503
dlla_wegener;gauss;3.5;0.2014889952268754
tvla_t_1;gauss;3.6;0.046365406821629485
tvla_t_2;gauss;3.6;0.03316906942686896
dlla_open;gauss;3.6;0.0006372548291591897
dlla_wegener;gauss;3.6;0.02403532146075321
tvla_t_1;gauss;3.7;0.006137455961093591
tvla_t_2;gauss;3.7;0.01673348103737204
dlla_open;gauss;3.7;2.0099211552802898e-07
dlla_wegener;gauss;3.7;0.001931813880196302
tvla_t_1;gauss;3.8000000000000003;0.023053555424093507
tvla_t_2;gauss;3.8000000000000003;0.021293060028982538
dlla_open;gauss;3.8000000000000003;0.00032861327644738176
dlla_wegener;gauss;3.8000000000000003;0.0024536406426705743
tvla_t_1;gauss;3.9000000000000004;0.03146491946792659
tvla_t_2;gauss;3.9000000000000004;0.01422024624330917
dlla_open;gauss;3.9000000000000004;0.0006494439063121781
dlla_wegener;gauss;3.9000000000000004;0.034024197632878846
tvla_t_1;gauss;4.0;0.022549315504565695
tvla_t_2;gauss;4.0;0.016212989651305125
dlla_open;gauss;4.0;0.0001792917823510361
dlla_wegener;gauss;4.0;0.14357370128704078
tvla_t_1;gauss;4.1000000000000005;0.004901812595347504
tvla_t_2;gauss;4.1000000000000005;0.0367436881011296
dlla_open;gauss;4.1000000000000005;2.5963391336310476e-05
dlla_wegener;gauss;4.1000000000000005;0.5
tvla_t_1;gauss;4.2;0.012230493301216531
tvla_t_2;gauss;4.2;0.009367822349903347
dlla_open;gauss;4.2;0.0007521197066837842
dlla_wegener;gauss;4.2;0.003099838391186999
tvla_t_1;gauss;4.3;0.009530753266050237
tvla_t_2;gauss;4.3;0.03528831666480801
dlla_open;gauss;4.3;0.003972694939511637
dlla_wegener;gauss;4.3;0.02004734827573107
tvla_t_1;gauss;4.4;0.027996738198941152
tvla_t_2;gauss;4.4;0.020390670663987354
dlla_open;gauss;4.4;0.005566722973190566
dlla_wegener;gauss;4.4;0.06418365865933456
tvla_t_1;gauss;4.5;0.023223374012992657
tvla_t_2;gauss;4.5;0.02807209447948409
dlla_open;gauss;4.5;0.03731345782264235
dlla_wegener;gauss;4.5;0.02403532146075321
tvla_t_1;gauss;4.6000000000000005;0.044331379113411055
tvla_t_2;gauss;4.6000000000000005;0.01591213639278856
dlla_open;gauss;4.6000000000000005;0.00014308474629998202
dlla_wegener;gauss;4.6000000000000005;0.001178406659255429
tvla_t_1;gauss;4.7;0.027072477525480396
tvla_t_2;gauss;4.7;0.02912453094418959
dlla_open;gauss;4.7;0.001635150896432588
dlla_wegener;gauss;4.7;0.2715178888319014
tvla_t_1;gauss;4.800000000000001;0.017997496387014866
tvla_t_2;gauss;4.800000000000001;0.020427513184447646
dlla_open;gauss;4.800000000000001;4.745854319414421e-05
dlla_wegener;gauss;4.800000000000001;0.02004734827573107
tvla_t_1;gauss;4.9;0.046621200901025645
tvla_t_2;gauss;4.9;0.007573281755301238
dlla_open;gauss;4.9;0.00042668682655410154
dlla_wegener;gauss;4.9;0.0003116280245401649
tvla_t_1;gauss;5.0;0.008524790875992108
tvla_t_2;gauss;5.0;0.028057351512805896
dlla_open;gauss;5.0;0.0008403846574440753
dlla_wegener;gauss;5.0;0.09809443413738511
tvla_t_1;gauss;0.0;0.044126540154158185
tvla_t_2;gauss;0.0;0.006755053823664787
dlla_open;gauss;0.0;1.0524911811787446e-17
dlla_wegener;gauss;0.0;2.612143346970018e-07
tvla_t_1;gauss;0.1;0.032910467414626374
tvla_t_2;gauss;0.1;0.05064023973397512
dlla_open;gauss;0.1;5.825858986482444e-13
dlla_wegener;gauss;0.1;5.698875909992337e-07
tvla_t_1;gauss;0.2;0.04681155675424714
tvla_t_2;gauss;0.2;0.021265720003541738
dlla_open;gauss;0.2;1.4316266287975837e-14
dlla_wegener;gauss;0.2;5.131587733049094e-08
tvla_t_1;gauss;0.30000000000000004;0.0209843191604403
tvla_t_2;gauss;0.30000000000000004;0.039903470990950984
dlla_open;gauss;0.30000000000000004;1.1746970975942642e-13
dlla_wegener;gauss;0.30000000000000004;8.347327139406116e-07
tvla_t_1;gauss;0.4;0.055389139485510365
tvla_t_2;gauss;0.4;0.024162262775046024
dlla_open;gauss;0.4;6.867776625000697e-15
dlla_wegener;gauss;0.4;5.277672796140442e-05
tvla_t_1;gauss;0.5;0.06764720769354203
tvla_t_2;gauss;0.5;0.022613998142561664
dlla_open;gauss;0.5;1.649357244057238e-10
dlla_wegener;gauss;0.5;1.7537141102941036e-07
tvla_t_1;gauss;0.6000000000000001;0.04311980657570991
tvla_t_2;gauss;0.6000000000000001;0.08236148873806097
dlla_open;gauss;0.6000000000000001;2.601605493219849e-12
dlla_wegener;gauss;0.6000000000000001;8.347327139406116e-07
tvla_t_1;gauss;0.7000000000000001;0.04831981233302814
tvla_t_2;gauss;0.7000000000000001;0.0496634987012404
dlla_open;gauss;0.7000000000000001;2.5942234985946115e-11
dlla_wegener;gauss;0.7000000000000001;0.00017622574034056827
tvla_t_1;gauss;0.8;0.03711482743738526
tvla_t_2;gauss;0.8;0.034575619814681186
dlla_open;gauss;0.8;1.1583919214366975e-12
dlla_wegener;gauss;0.8;7.333538466081642e-06
tvla_t_1;gauss;0.9;0.04205084525921412
tvla_t_2;gauss;0.9;0.028313563897880523
dlla_open;gauss;0.9;1.4240611905739182e-09
dlla_wegener;gauss;0.9;0.00023498306417810459
tvla_t_1;gauss;1.0;0.030833727946455818
tvla_t_2;gauss;1.0;0.0273955760652549
dlla_open;gauss;1.0;1.6521956616251268e-13
dlla_wegener;gauss;1.0;3.633969606566176e-06
tvla_t_1;gauss;1.1;0.023176885456108354
tvla_t_2;gauss;1.1;0.0043634442754188285
dlla_open;gauss;1.1;7.297405306212563e-08
dlla_wegener;gauss;1.1;5.131587733049094e-08
tvla_t_1;gauss;1.2000000000000002;0.04146429270347337
tvla_t_2;gauss;1.2000000000000002;0.04373381798392098
dlla_open;gauss;1.2000000000000002;6.589451076172024e-09
dlla_wegener;gauss;1.2000000000000002;2.79459792422075e-05
tvla_t_1;gauss;1.3;0.04019970035075023
tvla_t_2;gauss;1.3;0.01107065779411744
dlla_open;gauss;1.3;3.5784663709899767e-12
dlla_wegener;gauss;1.3;3.633969606566176e-06
tvla_t_1;gauss;1.4000000000000001;0.03958488856283174
tvla_t_2;gauss;1.4000000000000001;0.01841034579117206
dlla_open;gauss;1.4000000000000001;1.3845649231926054e-11
dlla_wegener;gauss;1.4000000000000001;0.016635381483503804
tvla_t_1;gauss;1.5;0.06550945344227133
tvla_t_2;gauss;1.5;0.005801707970578627
dlla_open;gauss;1.5;1.1654124022675253e-08
dlla_wegener;gauss;1.5;0.0015128485461268382
tvla_t_1;gauss;1.6;0.020633543884195884
tvla_t_2;gauss;1.6;0.04083017191433338
dlla_open;gauss;1.6;8.518328674833955e-07
dlla_wegener;gauss;1.6;0.011278432469031246
tvla_t_1;gauss;1.7000000000000002;0.022977655566504093
tvla_t_2;gauss;1.7000000000000002;0.023613840406578584
dlla_open;gauss;1.7000000000000002;7.896602217237129e-10
dlla_wegener;gauss;1.7000000000000002;0.0038954394748660615
tvla_t_1;gauss;1.8;0.025684054666674998
tvla_t_2;gauss;1.8;0.01905512762627992
dlla_open;gauss;1.8;1.1229081419432414e-09
dlla_wegener;gauss;1.8;1.447499113247431e-05
tvla_t_1;gauss;1.9000000000000001;0.015349462123279704
tvla_t_2;gauss;1.9000000000000001;0.02409579514559041
dlla_open;gauss;1.9000000000000001;2.2133931445378612e-07
dlla_wegener;gauss;1.9000000000000001;0.004869343420276532
tvla_t_1;gauss;2.0;0.016167153964193527
tvla_t_2;gauss;2.0;0.020685302716281252
dlla_open;gauss;2.0;4.3714568126873615e-07
dlla_wegener;gauss;2.0;0.0005392040428601056
tvla_t_1;gauss;2.1;0.025548020335433953
tvla_t_2;gauss;2.1;0.039724696078425235
dlla_open;gauss;2.1;5.95505914456505e-10
dlla_wegener;gauss;2.1;9.750248241293607e-05
tvla_t_1;gauss;2.2;0.020433555561752744
tvla_t_2;gauss;2.2;0.009938201023170683
dlla_open;gauss;2.2;0.0004809665097601693
dlla_wegener;gauss;2.2;0.011278432469031246
tvla_t_1;gauss;2.3000000000000003;0.015244627048859592
tvla_t_2;gauss;2.3000000000000003;0.009388152029357463
dlla_open;gauss;2.3000000000000003;8.474839318414501e-09
dlla_wegener;gauss;2.3000000000000003;1.7611623482680438e-06
tvla_t_1;gauss;2.4000000000000004;0.027035399043385883
tvla_t_2;gauss;2.4000000000000004;0.07361088166256309
dlla_open;gauss;2.4000000000000004;2.3554573602503695e-07
dlla_wegener;gauss;2.4000000000000004;0.004869343420276532
tvla_t_1;gauss;2.5;0.020510271133469954
tvla_t_2;gauss;2.5;0.04197585698976671
dlla_open;gauss;2.5;4.09425914385065e-05
dlla_wegener;gauss;2.5;0.02866968926257545
tvla_t_1;gauss;2.6;0.012118947467804777
tvla_t_2;gauss;2.6;0.011618167685674379
dlla_open;gauss;2.6;1.5985582933214895e-07
dlla_wegener;gauss;2.6;0.0015128485461268382
tvla_t_1;gauss;2.7;0.010740998775345156
tvla_t_2;gauss;2.7;0.04195135426158962
dlla_open;gauss;2.7;1.4440049607866713e-06
dlla_wegener;gauss;2.7;0.02866968926257545
tvla_t_1;gauss;2.8000000000000003;0.007832632644862069
tvla_t_2;gauss;2.8000000000000003;0.021216030457819574
dlla_open;gauss;2.8000000000000003;7.929536421461827e-06
dlla_wegener;gauss;2.8000000000000003;3.8690687374244947e-07
tvla_t_1;gauss;2.9000000000000004;0.01651889889317539
tvla_t_2;gauss;2.9000000000000004;0.039081393816576375
dlla_open;gauss;2.9000000000000004;1.3936163555039919e-05
dlla_wegener;gauss;2.9000000000000004;0.0742931114347062
tvla_t_1;gauss;3.0;0.011096351275023203
tvla_t_2;gauss;3.0;0.02009193417976467
dlla_open;gauss;3.0;7.220843283493853e-07
dlla_wegener;gauss;3.0;0.006054641875284686
tvla_t_1;gauss;3.1;0.038357343645626533
tvla_t_2;gauss;3.1;0.017663015985826917
dlla_open;gauss;3.1;0.0006617363057446397
dlla_wegener;gauss;3.1;0.0005392040428601056
tvla_t_1;gauss;3.2;0.04892229428146235
tvla_t_2;gauss;3.2;0.022440018088268076
dlla_open;gauss;3.2;1.2364083171289958e-05
dlla_wegener;gauss;3.2;0.00921444288065732
tvla_t_1;gauss;3.3000000000000003;0.015212019018737564
tvla_t_2;gauss;3.3000000000000003;0.010869525306869804
dlla_open;gauss;3.3000000000000003;0.00010724282979720232
dlla_wegener;gauss;3.3000000000000003;0.1270538329604073
tvla_t_1;gauss;3.4000000000000004;0.0050610454351345474
tvla_t_2;gauss;3.4000000000000004;0.017993850939567072
dlla_open;gauss;3.4000000000000004;0.00259740138750985
dlla_wegener;gauss;3.4000000000000004;0.00921444288065732
tvla_t_1;gauss;3.5;0.03214186154445014
tvla_t_2;gauss;3.5;0.03131443507359033
dlla_open;gauss;3.5;0.003383821153811258
dlla_wegener;gauss;3.5;0.06418365865933456
tvla_t_1;gauss;3.6;0.024963091507782656
tvla_t_2;gauss;3.6;0.030479223677210787
dlla_open;gauss;3.6;3.317696146523419e-06
dlla_wegener;gauss;3.6;0.439570916729037
tvla_t_1;gauss;3.7;0.01099168558601543
tvla_t_2;gauss;3.7;0.0222566518837675
dlla_open;gauss;3.7;4.114276535629938e-05
dlla_wegener;gauss;3.7;0.1270538329604073
tvla_t_1;gauss;3.8000000000000003;0.03355188009958249
tvla_t_2;gauss;3.8000000000000003;0.033122714246064916
dlla_open;gauss;3.8000000000000003;0.005784067792301851
dlla_wegener;gauss;3.8000000000000003;0.09809443413738511
tvla_t_1;gauss;3.9000000000000004;0.01602451315774862
tvla_t_2;gauss;3.9000000000000004;0.020327085259248926
dlla_open;gauss;3.9000000000000004;7.343468408816056e-07
dlla_wegener;gauss;3.9000000000000004;0.38052038024011203
tvla_t_1;gauss;4.0;0.00481351823222067
tvla_t_2;gauss;4.0;0.054432011884627124
dlla_open;gauss;4.0;0.0003008163942541918
dlla_wegener;gauss;4.0;0.034024197632878846
tvla_t_1;gauss;4.1000000000000005;0.014866531134732592
tvla_t_2;gauss;4.1000000000000005;0.027095756257865398
dlla_open;gauss;4.1000000000000005;0.01694734449993306
dlla_wegener;gauss;4.1000000000000005;0.006054641875284686
tvla_t_1;gauss;4.2;0.04879797629164463
tvla_t_2;gauss;4.2;0.0258977311904901
dlla_open;gauss;4.2;0.010589271570958996
dlla_wegener;gauss;4.2;0.24690634341038636
tvla_t_1;gauss;4.3;0.033952001966353784
tvla_t_2;gauss;4.3;0.024020994527182583
dlla_open;gauss;4.3;0.01140196810097582
dlla_wegener;gauss;4.3;0.11190535067984769
tvla_t_1;gauss;4.4;0.018038085965178467
tvla_t_2;gauss;4.4;0.04080521943935906
dlla_open;gauss;4.4;0.0029279898930664153
dlla_wegener;gauss;4.4;0.02866968926257545
tvla_t_1;gauss;4.5;0.027375267876885323
tvla_t_2;gauss;4.5;0.03216527408621089
dlla_open;gauss;4.5;4.015357060501127e-05
dlla_wegener;gauss;4.5;0.055177400990157166
tvla_t_1;gauss;4.6000000000000005;0.014772114834512894
tvla_t_2;gauss;4.6000000000000005;0.011615335535880286
dlla_open;gauss;4.6000000000000005;0.009071722466072804
dlla_wegener;gauss;4.6000000000000005;0.011278432469031246
tvla_t_1;gauss;4.7;0.03404476331987592
tvla_t_2;gauss;4.7;0.005985041321628923
dlla_open;gauss;4.7;0.002149994546247622
dlla_wegener;gauss;4.7;0.00921444288065732
tvla_t_1;gauss;4.800000000000001;0.03736380594661202
tvla_t_2;gauss;4.800000000000001;0.013736561334113584
dlla_open;gauss;4.800000000000001;0.004830938625083869
dlla_wegener;gauss;4.800000000000001;0.24690634341038636
tvla_t_1;gauss;4.9;0.01714441707205708
tvla_t_2;gauss;4.9;0.013751165435098722
dlla_open;gauss;4.9;0.00019067759911933267
dlla_wegener;gauss;4.9;0.011278432469031246
tvla_t_1;gauss;5.0;0.02958440578379494
tvla_t_2;gauss;5.0;0.011264926722469206
dlla_open;gauss;5.0;0.0014565833828124465
dlla_wegener;gauss;5.0;0.001931813880196302
tvla_t_1;desync;0.0;0.08583726056800356
tvla_t_2;desync;0.0;0.016431195160287584
dlla_open;desync;0.0;3.8162111744681374e-16
dlla_wegener;desync;0.0;1.3918174738821614e-10
tvla_t_1;desync;0.05;0.045715932854292436
tvla_t_2;desync;0.05;0.02937075262441041
dlla_open;desync;0.05;8.262770513375163e-14
dlla_wegener;desync;0.05;9.215631043701869e-09
tvla_t_1;desync;0.1;0.005101317172559676
tvla_t_2;desync;0.1;0.058298825284372545
dlla_open;desync;0.1;1.3086840731135313e-14
dlla_wegener;desync;0.1;9.492654487941623e-10
tvla_t_1;desync;0.15000000000000002;0.04518106171988053
tvla_t_2;desync;0.15000000000000002;0.048542530200763684
dlla_open;desync;0.15000000000000002;9.83566227988186e-16
dlla_wegener;desync;0.15000000000000002;5.923998297804943e-10
tvla_t_1;desync;0.2;0.05860765870096826
tvla_t_2;desync;0.2;0.03431693630384828
dlla_open;desync;0.2;7.909213553119753e-15
dlla_wegener;desync;0.2;2.612143346970018e-07
tvla_t_1;desync;0.25;0.030109286323889983
tvla_t_2;desync;0.25;0.026037408321200193
dlla_open;desync;0.25;6.231120706991446e-14
dlla_wegener;desync;0.25;5.923998297804943e-10
tvla_t_1;desync;0.30000000000000004;0.007970451007584747
tvla_t_2;desync;0.30000000000000004;0.006566442840834154
dlla_open;desync;0.30000000000000004;2.17229764417543e-14
dlla_wegener;desync;0.30000000000000004;7.193180651793548e-05
tvla_t_1;desync;0.35000000000000003;0.041353568837086754
tvla_t_2;desync;0.35000000000000003;0.06577274367227964
dlla_open;desync;0.35000000000000003;3.262667466245529e-13
dlla_wegener;desync;0.35000000000000003;1.1708191113142457e-07
tvla_t_1;desync;0.4;0.07576788675968442
tvla_t_2;desync;0.4;0.05316253740872275
dlla_open;desync;0.4;9.546494299884495e-11
dlla_wegener;desync;0.4;1.447499113247431e-05
tvla_t_1;desync;0.45;0.002718540449024723
tvla_t_2;desync;0.45;0.014335325130212066
dlla_open;desync;0.45;1.6786696887477516e-10
dlla_wegener;desync;0.45;3.633969606566176e-06
tvla_t_1;desync;0.5;0.09397260226353542
tvla_t_2;desync;0.5;0.009489551911787098
dlla_open;desync;0.5;2.069452286714703e-06
dlla_wegener;desync;0.5;5.176691628398524e-06
tvla_t_1;desync;0.55;0.017844314985105986
tvla_t_2;desync;0.55;0.0054317679026402305
dlla_open;desync;0.55;6.642023417518954e-05
dlla_wegener;desync;0.55;0.00023498306417810459
tvla_t_1;desync;0.6000000000000001;0.07911730421952927
tvla_t_2;desync;0.6000000000000001;0.03401203576823412
dlla_open;desync;0.6000000000000001;1.8340241624269325e-12
dlla_wegener;desync;0.6000000000000001;5.176691628398524e-06
tvla_t_1;desync;0.65;0.008524559075973508
tvla_t_2;desync;0.65;0.020126062068670538
dlla_open;desync;0.65;3.126233333794145e-07
dlla_wegener;desync;0.65;7.333538466081642e-06
tvla_t_1;desync;0.7000000000000001;0.002717562730535002
tvla_t_2;desync;0.7000000000000001;0.018985181382187813
dlla_open;desync;0.7000000000000001;5.925534706191904e-09
dlla_wegener;desync;0.7000000000000001;0.0005392040428601056
tvla_t_1;desync;0.75;0.15940104358940585
tvla_t_2;desync;0.75;0.05779756353294906
dlla_open;desync;0.75;1.4270488157698172e-05
dlla_wegener;desync;0.75;2.79459792422075e-05
tvla_t_1;desync;0.8;0.07575408122779176
tvla_t_2;desync;0.8;0.052199896243368904
dlla_open;desync;0.8;0.20964578680850335
dlla_wegener;desync;0.8;0.001931813880196302
tvla_t_1;desync;0.8500000000000001;0.0654564433686303
tvla_t_2;desync;0.8500000000000001;0.042717425530421
dlla_open;desync;0.8500000000000001;0.2460106129719917
dlla_wegener;desync;0.8500000000000001;0.0038954394748660615
tvla_t_1;desync;0.9;0.03134711111750641
tvla_t_2;desync;0.9;0.031875139501236674
dlla_open;desync;0.9;0.8789633125710592
dlla_wegener;desync;0.9;0.0024536406426705743
tvla_t_1;desync;0.9500000000000001;0.053579499695746775
tvla_t_2;desync;0.9500000000000001;0.07448592939276466
dlla_open;desync;0.9500000000000001;0.08630022726949876
dlla_wegener;desync;0.9500000000000001;0.00013144087813297595
tvla_t_1;desync;1.0;0.033912618722032946
tvla_t_2;desync;1.0;0.02985002327671555
dlla_open;desync;1.0;4.012150393960839e-06
dlla_wegener;desync;1.0;0.001178406659255429
tvla_t_1;desync;1.05;0.04476317943636184
tvla_t_2;desync;1.05;0.05013188605234044
dlla_open;desync;1.05;0.024862294361627055
dlla_wegener;desync;1.05;0.001178406659255429
tvla_t_1;desync;1.1;0.006705835205041584
tvla_t_2;desync;1.1;0.010231818197663226
dlla_open;desync;1.1;0.06036465983057119
dlla_wegener;desync;1.1;0.0003116280245401649
tvla_t_1;desync;1.1500000000000001;0.03954209561633077
tvla_t_2;desync;1.1500000000000001;0.043473322336561586
dlla_open;desync;1.1500000000000001;0.5997453212249829
dlla_wegener;desync;1.1500000000000001;0.001931813880196302
tvla_t_1;desync;1.2000000000000002;0.06734491101798971
tvla_t_2;desync;1.2000000000000002;0.02461633595147311
dlla_open;desync;1.2000000000000002;0.5245057045391203
dlla_wegener;desync;1.2000000000000002;0.011278432469031246
tvla_t_1;desync;1.25;0.03564323510697382
tvla_t_2;desync;1.25;0.07970637900300095
dlla_open;desync;1.25;0.991609000119815
dlla_wegener;desync;1.25;9.750248241293607e-05
tvla_t_1;desync;1.3;0.0336694667419778
tvla_t_2;desync;1.3;0.042864155277436033
