,DL-LA 9-class,DL-LA Wegener,"TVLA $t$-test, $\mu_1$",TVLA $\rho$-test
147,1.6781840674386605e-48,5.363115203561917e-38,0.12081031562504822,0.11160465436767097
148,2.737452238521961e-49,2.7738784750300274e-38,0.13761063002512577,0.11800557467154096
149,2.737452238521961e-49,1.481680704389368e-38,0.15470557362224419,0.11500700204693509
150,4.053361711367977e-50,7.658404404874765e-39,0.13722899537088507,0.12071076837462863
151,4.053361711367977e-50,3.95755558912437e-39,0.12446649514910167,0.09490837500200505
152,3.729720271560028e-51,2.0446644719860922e-39,0.10960904810020408,0.0791572505069092
153,3.729720271560028e-51,1.056147544351913e-39,0.12009816799386083,0.11247681825329522
154,4.385524013099627e-52,5.454260116481715e-40,0.12429818139025672,0.11633041987438403
155,4.385524013099627e-52,2.902785415335661e-40,0.12115776421203311,0.10425849457556663
156,6.929352336092784e-53,1.4981942499442965e-40,0.10689469320278042,0.08498839648131293
157,6.929352336092784e-53,7.730978999997154e-41,0.0870280570065603,0.07444962787245386
158,1.8991453847342442e-53,3.988549984780832e-41,0.1061471765792665,0.08700757866496733
159,1.8991453847342442e-53,2.057362188220306e-41,0.10750886908896232,0.09637903019120478
160,3.5073098117610925e-54,1.0610180381542098e-41,0.11458093788761313,0.10459279752278222
161,3.5073098117610925e-54,5.470816929498719e-42,0.11460181627514483,0.09390261160059918
