method;traces;pollution;param;p
dlla9;300000;gauss;15;0.1504501659782567
dlla2;300000;gauss;15;0.06595131072325024
cri_tvla_1;300000;gauss;16;0.0001359578692235711
cri_tvla_2;300000;gauss;16;0.002879961833796963
dlla9;300000;gauss;16;0.4128505239135437
dlla2;300000;gauss;16;0.6024777617735914
cri_tvla_1;300000;gauss;17;0.004713954868332769
cri_tvla_2;300000;gauss;17;0.0005445775006743148
dlla9;300000;gauss;17;0.37736613695114696
dlla2;300000;gauss;17;0.5677714279715915
cri_tvla_1;300000;gauss;18;0.0051261456452082925
cri_tvla_2;300000;gauss;18;0.005925094813852368
dlla9;300000;gauss;18;0.9266997098429335
dlla2;300000;gauss;18;0.440998726759559
cri_tvla_1;300000;gauss;19;0.00422085237081093
cri_tvla_2;300000;gauss;19;0.004792917218961606
dlla9;300000;gauss;19;0.5337764528643736
dlla2;300000;gauss;19;0.3946623529007122
cri_tvla_1;300000;gauss;20;0.0007820281731543922
cri_tvla_2;300000;gauss;20;0.0019291773394730948
dlla9;300000;gauss;20;0.46857652716862264
dlla2;300000;gauss;20;0.36639882650095845
cri_tvla_1;300000;gauss;21;0.020118936461944084
cri_tvla_2;300000;gauss;21;0.005623298387461759
dlla9;300000;gauss;21;0.5275481056545165
dlla2;300000;gauss;21;0.5648515313679141
cri_tvla_1;300000;gauss;22;0.0002980547534099364
cri_tvla_2;300000;gauss;22;0.003159985347705393
dlla9;300000;gauss;22;0.5371821515411142
dlla2;300000;gauss;22;0.9029986418871556
cri_tvla_1;300000;gauss;23;0.004362912330319439
cri_tvla_2;300000;gauss;23;0.0029602382627339514
dlla9;300000;gauss;23;0.6238700773773949
dlla2;300000;gauss;23;0.6280006513362935
cri_tvla_1;300000;gauss;24;0.0021974551393028965
cri_tvla_2;300000;gauss;24;0.008791668651130116
dlla9;300000;gauss;24;0.013081172562058643
dlla2;300000;gauss;24;0.9682354017190534
cri_tvla_1;300000;gauss;25;0.003979097739554569
cri_tvla_2;300000;gauss;25;0.010142400651803489
dlla9;300000;gauss;25;0.6533353468556649
dlla2;300000;gauss;25;0.7799058718913432
cri_tvla_1;300000;gauss;26;0.006843298428454335
cri_tvla_2;300000;gauss;26;0.008547853933105826
dlla9;300000;gauss;26;0.4346546172398762
dlla2;300000;gauss;26;0.625190116001305
cri_tvla_1;300000;gauss;27;0.003893851902464084
cri_tvla_2;300000;gauss;27;0.0029294719450032084
dlla9;300000;gauss;27;0.44380609616444266
dlla2;300000;gauss;27;0.22451546649460552
cri_tvla_1;300000;gauss;28;0.0022847650392076903
cri_tvla_2;300000;gauss;28;7.315457780906989e-05
dlla9;300000;gauss;28;0.9459882020762067
dlla2;300000;gauss;28;0.9430449852870667
cri_tvla_1;300000;gauss;29;0.00339232089237521
cri_tvla_2;300000;gauss;29;0.000330330319050484
dlla9;300000;gauss;29;0.27531938655478666
dlla2;300000;gauss;29;0.7799058718913432
cri_tvla_1;300000;gauss;30;0.004705288040956223
cri_tvla_2;300000;gauss;30;0.006350656403373294
dlla9;300000;gauss;30;0.19207033975615348
dlla2;300000;gauss;30;0.22451546649460552
cri_tvla_1;300000;gauss;31;0.0007454044376107619
cri_tvla_2;300000;gauss;31;0.002386575879466127
dlla9;300000;gauss;31;0.20139934429575487
dlla2;300000;gauss;31;0.194636124784012
cri_tvla_1;300000;gauss;32;3.71367526267583e-05
cri_tvla_2;300000;gauss;32;0.005671307696495784
dlla9;300000;gauss;32;0.7376539876564896
dlla2;300000;gauss;32;0.599612357439517
cri_tvla_1;300000;gauss;33;0.0005965813275957501
cri_tvla_2;300000;gauss;33;0.0007419062801519669
dlla9;300000;gauss;33;0.42890201946244166
dlla2;300000;gauss;33;0.9055217764371071
cri_tvla_1;300000;gauss;34;0.00535327481397732
cri_tvla_2;300000;gauss;34;0.004005942672704308
dlla9;300000;gauss;34;0.5301137245048356
dlla2;300000;gauss;34;0.7502862880982748
cri_tvla_1;300000;gauss;35;0.0010824560573693682
cri_tvla_2;300000;gauss;35;0.00021613229220258262
dlla9;300000;gauss;35;0.5019634693134853
dlla2;300000;gauss;35;0.26164521250029577
cri_tvla_1;300000;gauss;36;0.0017723592071675217
cri_tvla_2;300000;gauss;36;0.0008618144924492047
dlla9;300000;gauss;36;0.2876184931219355
dlla2;300000;gauss;36;0.9654954519301167
cri_tvla_1;300000;gauss;37;0.0034641729201710697
cri_tvla_2;300000;gauss;37;0.00015644164629892307
dlla9;300000;gauss;37;0.3164973564015402
dlla2;300000;gauss;37;0.7754845335053945
cri_tvla_1;300000;gauss;38;0.002158482299824136
cri_tvla_2;300000;gauss;38;0.001120837768979523
dlla9;300000;gauss;38;0.8479838610182634
dlla2;300000;gauss;38;0.23350759979298413
cri_tvla_1;300000;gauss;39;0.0018366163629199006
cri_tvla_2;300000;gauss;39;0.00693864509272695
dlla9;300000;gauss;39;0.04239028967064013
dlla2;300000;gauss;39;0.0002235916269526057
cri_tvla_1;300000;gauss;40;0.0005284826058606393
cri_tvla_2;300000;gauss;40;0.004442732885355476
dlla9;300000;gauss;40;0.5431602671873147
dlla2;300000;gauss;40;0.369195616966884
cri_tvla_1;300000;gauss;0;0.007625732214684485
cri_tvla_2;300000;gauss;0;1.1538318938056413e-18
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.0022471285005861677
cri_tvla_2;300000;gauss;1;4.978789099727116e-18
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.002392842233226577
cri_tvla_2;300000;gauss;2;1.7063807077121084e-36
dlla9;300000;gauss;2;1.0103332014801928e-276
dlla2;300000;gauss;2;5.163870710918513e-210
cri_tvla_1;300000;gauss;3;0.005087251317135728
cri_tvla_2;300000;gauss;3;2.879935147419631e-31
dlla9;300000;gauss;3;4.1945176556182604e-197
dlla2;300000;gauss;3;1.3830961329222495e-143
cri_tvla_1;300000;gauss;4;0.0017833830885043882
cri_tvla_2;300000;gauss;4;5.18156174002253e-16
dlla9;300000;gauss;4;2.654359666124489e-93
dlla2;300000;gauss;4;1.0212578396663748e-63
cri_tvla_1;300000;gauss;5;0.0008639224979114543
cri_tvla_2;300000;gauss;5;3.0772399249103656e-19
dlla9;300000;gauss;5;5.692988071862847e-87
dlla2;300000;gauss;5;3.3620332591570846e-72
cri_tvla_1;300000;gauss;6;0.0018423424569495876
cri_tvla_2;300000;gauss;6;1.1214256978239774e-08
dlla9;300000;gauss;6;3.1073307906881632e-18
dlla2;300000;gauss;6;5.823097126307876e-27
cri_tvla_1;300000;gauss;7;0.0018555022263127812
cri_tvla_2;300000;gauss;7;5.725128700212424e-09
dlla9;300000;gauss;7;7.138521841664105e-09
dlla2;300000;gauss;7;6.972710078377096e-16
cri_tvla_1;300000;gauss;8;0.00097507075481719
cri_tvla_2;300000;gauss;8;2.7809053583936887e-06
dlla9;300000;gauss;8;0.2285898429096253
dlla2;300000;gauss;8;1.0502203094661064e-08
cri_tvla_1;300000;gauss;9;0.0049175557208527565
cri_tvla_2;300000;gauss;9;8.242450188383657e-05
dlla9;300000;gauss;9;8.309931818951222e-07
dlla2;300000;gauss;9;4.039553242766733e-09
cri_tvla_1;300000;gauss;10;0.01080533250750581
cri_tvla_2;300000;gauss;10;1.3279079326765541e-08
dlla9;300000;gauss;10;0.9663411632861589
dlla2;300000;gauss;10;2.701170966377635e-05
cri_tvla_1;300000;gauss;11;0.00096164442333892
cri_tvla_2;300000;gauss;11;0.00018846443744998428
dlla9;300000;gauss;11;0.5326137692841382
dlla2;300000;gauss;11;0.0002364057968908277
cri_tvla_1;300000;gauss;12;0.006643115188855086
cri_tvla_2;300000;gauss;12;9.900904746865893e-05
dlla9;300000;gauss;12;0.3998435720879322
dlla2;300000;gauss;12;0.029206939894472896
cri_tvla_1;300000;gauss;13;0.002537779275876802
cri_tvla_2;300000;gauss;13;0.007046720141290043
dlla9;300000;gauss;13;0.751264369301968
dlla2;300000;gauss;13;0.5677714279715915
cri_tvla_1;300000;gauss;14;0.006391843851293552
cri_tvla_2;300000;gauss;14;0.0033890439862956714
dlla9;300000;gauss;14;0.743571793632628
dlla2;300000;gauss;14;0.03020869703741679
cri_tvla_1;300000;gauss;15;0.003964776692862694
cri_tvla_2;300000;gauss;15;3.884775826652633e-05
dlla9;300000;gauss;15;0.284785149204952
dlla2;300000;gauss;15;0.03072015794722155
cri_tvla_1;300000;gauss;16;0.0001359578692235711
cri_tvla_2;300000;gauss;16;0.0035169217944763867
dlla9;300000;gauss;16;0.9074039482117001
dlla2;300000;gauss;16;0.017204947019972473
cri_tvla_1;300000;gauss;17;0.0029675334507752817
cri_tvla_2;300000;gauss;17;0.00011302327569193935
dlla9;300000;gauss;17;0.780626073119214
dlla2;300000;gauss;17;0.17105601582437258
cri_tvla_1;300000;gauss;18;0.0002755747407230997
cri_tvla_2;300000;gauss;18;0.0029699556044049382
dlla9;300000;gauss;18;0.5474749523794791
dlla2;300000;gauss;18;0.336130460003177
cri_tvla_1;300000;gauss;19;0.0031383975186292713
cri_tvla_2;300000;gauss;19;0.0011406757701301446
dlla9;300000;gauss;19;0.4412896176045481
dlla2;300000;gauss;19;0.15998203888761597
cri_tvla_1;300000;gauss;20;0.004720965542167
cri_tvla_2;300000;gauss;20;0.0009865162841898678
dlla9;300000;gauss;20;0.9025082143495217
dlla2;300000;gauss;20;0.5354838964078282
cri_tvla_1;300000;gauss;21;0.00765077885184104
cri_tvla_2;300000;gauss;21;0.0018782108196649793
dlla9;300000;gauss;21;0.367693077863835
dlla2;300000;gauss;21;0.400387642560483
cri_tvla_1;300000;gauss;22;0.0005666404030687333
cri_tvla_2;300000;gauss;22;0.0017580845844891565
dlla9;300000;gauss;22;0.061418064588913024
dlla2;300000;gauss;22;0.5266283065495228
cri_tvla_1;300000;gauss;23;0.00856200522288266
cri_tvla_2;300000;gauss;23;0.0075311012504239785
dlla9;300000;gauss;23;0.9907226868670445
dlla2;300000;gauss;23;0.8590749123260412
cri_tvla_1;300000;gauss;24;0.0005291310435905531
cri_tvla_2;300000;gauss;24;0.0014439582023384162
dlla9;300000;gauss;24;0.20173630851501292
dlla2;300000;gauss;24;0.07287780512309609
cri_tvla_1;300000;gauss;25;0.003508567814714258
cri_tvla_2;300000;gauss;25;0.0013891428061781853
dlla9;300000;gauss;25;0.8540175380633304
dlla2;300000;gauss;25;0.6419485382680122
cri_tvla_1;300000;gauss;26;0.0033184155380107136
cri_tvla_2;300000;gauss;26;0.0005920609030700026
dlla9;300000;gauss;26;0.3411172742943377
dlla2;300000;gauss;26;0.5909845095846641
cri_tvla_1;300000;gauss;27;0.0019882928060021604
cri_tvla_2;300000;gauss;27;0.0023567738673824054
dlla9;300000;gauss;27;0.40999001004948044
dlla2;300000;gauss;27;0.7407642775384922
cri_tvla_1;300000;gauss;28;0.0010529421193005324
cri_tvla_2;300000;gauss;28;0.0001731072714675691
dlla9;300000;gauss;28;0.013229353800265098
dlla2;300000;gauss;28;0.9250442881178261
cri_tvla_1;300000;gauss;29;0.0014976716207423103
cri_tvla_2;300000;gauss;29;0.002843794146354109
dlla9;300000;gauss;29;0.6198866994692531
dlla2;300000;gauss;29;0.6529730313415147
cri_tvla_1;300000;gauss;30;0.004455418192838907
cri_tvla_2;300000;gauss;30;0.0060087619444451545
dlla9;300000;gauss;30;0.8639793023613845
dlla2;300000;gauss;30;0.6557094752209
cri_tvla_1;300000;gauss;31;0.0003615117795410932
cri_tvla_2;300000;gauss;31;0.0030339110046702098
dlla9;300000;gauss;31;0.6161480356208656
dlla2;300000;gauss;31;0.703459028627401
cri_tvla_1;300000;gauss;32;1.7024975616802553e-06
cri_tvla_2;300000;gauss;32;0.0016111768758689793
dlla9;300000;gauss;32;0.6826590610719132
dlla2;300000;gauss;32;0.8232274238437107
cri_tvla_1;300000;gauss;33;0.0016614495898388932
cri_tvla_2;300000;gauss;33;0.0016989679275289848
dlla9;300000;gauss;33;0.011287031136358079
dlla2;300000;gauss;33;0.8345409005277789
cri_tvla_1;300000;gauss;34;0.0013139867064174513
cri_tvla_2;300000;gauss;34;0.003430202454810531
dlla9;300000;gauss;34;0.7219488172579195
dlla2;300000;gauss;34;0.8173915557094773
cri_tvla_1;300000;gauss;35;0.001953829168761904
cri_tvla_2;300000;gauss;35;0.0028075789597434694
dlla9;300000;gauss;35;0.273600797993712
dlla2;300000;gauss;35;0.7359338560826683
cri_tvla_1;300000;gauss;36;0.010266159946776047
cri_tvla_2;300000;gauss;36;0.0007799022633295689
dlla9;300000;gauss;36;0.28192300707374734
dlla2;300000;gauss;36;0.5118418648772102
cri_tvla_1;300000;gauss;37;0.002368564154187059
cri_tvla_2;300000;gauss;37;0.0048088177023803665
dlla9;300000;gauss;37;0.5035550600360436
dlla2;300000;gauss;37;0.22009412810865675
cri_tvla_1;300000;gauss;38;0.0006302517283455114
cri_tvla_2;300000;gauss;38;0.004305601480602611
dlla9;300000;gauss;38;0.9946305839231949
dlla2;300000;gauss;38;0.5177595367349392
cri_tvla_1;300000;gauss;39;0.004511779843004775
cri_tvla_2;300000;gauss;39;0.001908087085046889
dlla9;300000;gauss;39;0.0760613947654477
dlla2;300000;gauss;39;0.7949814949091316
cri_tvla_1;300000;gauss;40;0.0005017699439440935
cri_tvla_2;300000;gauss;40;0.0012117846998121143
dlla9;300000;gauss;40;0.32514895382811293
dlla2;300000;gauss;40;0.878038040553861
cri_tvla_1;300000;gauss;0;0.0015551435649712906
cri_tvla_2;300000;gauss;0;3.3483420716366603e-18
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.00255534741629758
cri_tvla_2;300000;gauss;1;1.4740402976792376e-19
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.0023761129242970535
cri_tvla_2;300000;gauss;2;9.13447711279277e-20
dlla9;300000;gauss;2;1.2505805917719857e-283
dlla2;300000;gauss;2;4.862302184547887e-216
cri_tvla_1;300000;gauss;3;0.005087251317135728
cri_tvla_2;300000;gauss;3;7.864057231014345e-30
dlla9;300000;gauss;3;2.7674733616166837e-176
dlla2;300000;gauss;3;1.0745024616790351e-128
cri_tvla_1;300000;gauss;4;0.0002337058492681157
cri_tvla_2;300000;gauss;4;1.4558890449506003e-21
dlla9;300000;gauss;4;1.4997206610628156e-113
dlla2;300000;gauss;4;1.1209984451417273e-55
cri_tvla_1;300000;gauss;5;0.0018287474747874953
cri_tvla_2;300000;gauss;5;8.35791069870426e-17
dlla9;300000;gauss;5;2.8948230456899644e-92
dlla2;300000;gauss;5;1.8139046246020914e-53
cri_tvla_1;300000;gauss;6;0.00771244775619927
cri_tvla_2;300000;gauss;6;2.0186880505336336e-09
dlla9;300000;gauss;6;2.200028646527389e-40
dlla2;300000;gauss;6;5.08459761574933e-32
cri_tvla_1;300000;gauss;7;0.006159723476131398
cri_tvla_2;300000;gauss;7;7.35956282995361e-10
dlla9;300000;gauss;7;3.213580667235591e-26
dlla2;300000;gauss;7;3.424000967670534e-28
cri_tvla_1;300000;gauss;8;0.0063000949606940426
cri_tvla_2;300000;gauss;8;3.3116435891384585e-08
dlla9;300000;gauss;8;4.597059246107227e-07
dlla2;300000;gauss;8;1.3606912357355731e-12
cri_tvla_1;300000;gauss;9;0.004185942695060277
cri_tvla_2;300000;gauss;9;2.649653661539781e-05
dlla9;300000;gauss;9;0.8767547085094217
dlla2;300000;gauss;9;1.7043557061678753e-11
cri_tvla_1;300000;gauss;10;0.0019447410357307277
cri_tvla_2;300000;gauss;10;5.422502856085469e-08
dlla9;300000;gauss;10;0.05801388367857189
dlla2;300000;gauss;10;1.2454262231642362e-05
cri_tvla_1;300000;gauss;11;0.0021261099218126875
cri_tvla_2;300000;gauss;11;3.625882107585681e-05
dlla9;300000;gauss;11;0.13357463941826334
dlla2;300000;gauss;11;0.0002868512874565557
cri_tvla_1;300000;gauss;12;0.0018580622238215812
cri_tvla_2;300000;gauss;12;0.0025699077385918654
dlla9;300000;gauss;12;0.09064443653064268
dlla2;300000;gauss;12;0.008599565029723004
cri_tvla_1;300000;gauss;13;0.006760564347671229
cri_tvla_2;300000;gauss;13;0.002964522733487258
dlla9;300000;gauss;13;0.6937672986765137
dlla2;300000;gauss;13;0.32804689422302336
cri_tvla_1;300000;gauss;14;0.0069489634614146025
cri_tvla_2;300000;gauss;14;0.00025476979431346603
dlla9;300000;gauss;14;0.20958054131935838
dlla2;300000;gauss;14;0.0165825417447874
cri_tvla_1;300000;gauss;15;0.0033289809990754596
cri_tvla_2;300000;gauss;15;0.0005959281915699905
dlla9;300000;gauss;15;0.17199798629058188
dlla2;300000;gauss;15;0.1636200883842116
cri_tvla_1;300000;gauss;16;0.0045898081143597265
cri_tvla_2;300000;gauss;16;0.0025182864130833906
dlla9;300000;gauss;16;0.1184598975676121
dlla2;300000;gauss;16;0.934995093617548
cri_tvla_1;300000;gauss;17;0.004533574477734016
cri_tvla_2;300000;gauss;17;0.0022793948785784805
dlla9;300000;gauss;17;0.31113540381771865
dlla2;300000;gauss;17;0.31739340915022984
cri_tvla_1;300000;gauss;18;0.001054340922258906
cri_tvla_2;300000;gauss;18;0.001204654508012051
dlla9;300000;gauss;18;0.745937424496458
dlla2;300000;gauss;18;0.5794124903890412
cri_tvla_1;300000;gauss;19;0.000556501753550548
cri_tvla_2;300000;gauss;19;0.005596202654745818
dlla9;300000;gauss;19;0.8339219911521919
dlla2;300000;gauss;19;0.4763267016912669
cri_tvla_1;300000;gauss;20;0.0005240965654306171
cri_tvla_2;300000;gauss;20;0.00103930056011716
dlla9;300000;gauss;20;0.6843343260931272
dlla2;300000;gauss;20;0.3497714131312083
cri_tvla_1;300000;gauss;21;0.005365364899964406
cri_tvla_2;300000;gauss;21;0.0005291537016700086
dlla9;300000;gauss;21;0.6990462038102669
dlla2;300000;gauss;21;0.32804689422302336
cri_tvla_1;300000;gauss;22;0.0031116174950914038
cri_tvla_2;300000;gauss;22;0.0011223561444348687
dlla9;300000;gauss;22;0.23829416586653157
dlla2;300000;gauss;22;0.048954248927743485
cri_tvla_1;300000;gauss;23;0.0007262643600100263
cri_tvla_2;300000;gauss;23;0.004592221303268649
dlla9;300000;gauss;23;0.7489633382977015
dlla2;300000;gauss;23;0.38328091976288425
cri_tvla_1;300000;gauss;24;0.0034428097987605033
cri_tvla_2;300000;gauss;24;0.010161091069952078
dlla9;300000;gauss;24;0.11798866840873706
dlla2;300000;gauss;24;0.6024777617735914
cri_tvla_1;300000;gauss;25;0.0007409738494771741
cri_tvla_2;300000;gauss;25;0.0037774788418209124
dlla9;300000;gauss;25;0.4002153530397572
dlla2;300000;gauss;25;0.5354838964078282
cri_tvla_1;300000;gauss;26;0.0015585937751558991
cri_tvla_2;300000;gauss;26;0.0004821632933866319
dlla9;300000;gauss;26;0.6053145625295413
dlla2;300000;gauss;26;0.6024777617735914
cri_tvla_1;300000;gauss;27;0.0006657648044120966
cri_tvla_2;300000;gauss;27;0.007127885550960486
dlla9;300000;gauss;27;0.6340135659924754
dlla2;300000;gauss;27;0.14766861707376017
cri_tvla_1;300000;gauss;28;0.004075028709887596
cri_tvla_2;300000;gauss;28;0.00019457085971642322
dlla9;300000;gauss;28;0.7576512413142111
dlla2;300000;gauss;28;0.6584377915394583
cri_tvla_1;300000;gauss;29;0.003026801625736481
cri_tvla_2;300000;gauss;29;0.0011930861572972634
dlla9;300000;gauss;29;0.03407980138494073
dlla2;300000;gauss;29;0.4176876489070833
cri_tvla_1;300000;gauss;30;0.004265746853865685
cri_tvla_2;300000;gauss;30;0.006692682130735695
dlla9;300000;gauss;30;0.19394604222848955
dlla2;300000;gauss;30;0.5266283065495228
cri_tvla_1;300000;gauss;31;0.0003892205676689417
cri_tvla_2;300000;gauss;31;0.0065812652281947645
dlla9;300000;gauss;31;0.6642083205352041
dlla2;300000;gauss;31;0.3804508098109888
cri_tvla_1;300000;gauss;32;6.576337647262974e-06
cri_tvla_2;300000;gauss;32;0.004821591420378599
dlla9;300000;gauss;32;0.31613646431972525
dlla2;300000;gauss;32;0.11605867079744708
cri_tvla_1;300000;gauss;33;0.006571369009198178
cri_tvla_2;300000;gauss;33;0.005058148987961583
dlla9;300000;gauss;33;0.08212267438846431
dlla2;300000;gauss;33;0.4497979141010121
cri_tvla_1;300000;gauss;34;0.0046813746082992455
cri_tvla_2;300000;gauss;34;0.0013458871609568228
dlla9;300000;gauss;34;0.8953857961847846
dlla2;300000;gauss;34;0.947165413568573
cri_tvla_1;300000;gauss;35;0.0039040153180672117
cri_tvla_2;300000;gauss;35;0.0007038206658484971
dlla9;300000;gauss;35;0.4479802681270554
dlla2;300000;gauss;35;0.7777014739683604
cri_tvla_1;300000;gauss;36;0.0019432664306386364
cri_tvla_2;300000;gauss;36;0.0008186283731723606
dlla9;300000;gauss;36;0.11592105421885962
dlla2;300000;gauss;36;0.18458017022483392
cri_tvla_1;300000;gauss;37;0.00516588889997478
cri_tvla_2;300000;gauss;37;0.0023158580079807823
dlla9;300000;gauss;37;0.8276498619233146
dlla2;300000;gauss;37;0.5852077426361144
cri_tvla_1;300000;gauss;38;0.0031143961586024413
cri_tvla_2;300000;gauss;38;0.0024193446470594567
dlla9;300000;gauss;38;0.38759392531614756
dlla2;300000;gauss;38;0.2863557110875996
cri_tvla_1;300000;gauss;39;0.0007336720875901833
cri_tvla_2;300000;gauss;39;0.007792838934894819
dlla9;300000;gauss;39;0.4200023663647138
dlla2;300000;gauss;39;0.5472633102843367
cri_tvla_1;300000;gauss;40;0.00017712524549988386
cri_tvla_2;300000;gauss;40;0.007863753065354565
dlla9;300000;gauss;40;0.6674392433193779
dlla2;300000;gauss;40;0.3946623529007122
cri_tvla_1;300000;gauss;0;0.0015551435649712906
cri_tvla_2;300000;gauss;0;3.082975237722854e-17
dlla9;300000;gauss;0;0.0
dlla2;300000;gauss;0;0.0
cri_tvla_1;300000;gauss;1;0.0048863766515013516
cri_tvla_2;300000;gauss;1;3.3127937442513032e-15
dlla9;300000;gauss;1;0.0
dlla2;300000;gauss;1;0.0
cri_tvla_1;300000;gauss;2;0.0023761129242970535
cri_tvla_2;300000;gauss;2;9.683957344528736e-33
dlla9;300000;gauss;2;1.6091432623107154e-270
dlla2;300000;gauss;2;1.1117936283595282e-203
cri_tvla_1;300000;gauss;3;0.008426222884671597
cri_tvla_2;300000;gauss;3;2.6387971099621878e-14
dlla9;300000;gauss;3;6.549638740400427e-208
dlla2;300000;gauss;3;1.2258017902667786e-102
cri_tvla_1;300000;gauss;4;0.00570504364274247
cri_tvla_2;300000;gauss;4;1.2846082997313563e-11
dlla9;300000;gauss;4;2.0720681413140827e-121
dlla2;300000;gauss;4;2.0513418971850564e-65
cri_tvla_1;300000;gauss;5;0.0015533358612944827
cri_tvla_2;300000;gauss;5;1.6924240556186337e-16
dlla9;300000;gauss;5;6.075748742152119e-104
dlla2;300000;gauss;5;4.813411657101988e-64
cri_tvla_1;300000;gauss;6;0.004022055474894274
cri_tvla_2;300000;gauss;6;5.540834413871823e-09
dlla9;300000;gauss;6;1.3402699033986825e-34
dlla2;300000;gauss;6;3.2992641275184723e-37
cri_tvla_1;300000;gauss;7;0.003682831786131538
cri_tvla_2;300000;gauss;7;4.1665915710749397e-07
dlla9;300000;gauss;7;6.96875993084585e-21
dlla2;300000;gauss;7;1.1494613414117577e-30
cri_tvla_1;300000;gauss;8;0.005007856580836234
cri_tvla_2;300000;gauss;8;7.08575951128363e-10
dlla9;300000;gauss;8;3.7450524810514994e-05
dlla2;300000;gauss;8;6.052581160871245e-07
cri_tvla_1;300000;gauss;9;0.0006852838358902233
cri_tvla_2;300000;gauss;9;0.0002932342701937503
dlla9;300000;gauss;9;0.2712755389154972
dlla2;300000;gauss;9;2.096645226762057e-06
cri_tvla_1;300000;gauss;10;0.0019447410357307277
cri_tvla_2;300000;gauss;10;5.9742332796295975e-06
dlla9;300000;gauss;10;0.024206195262331885
dlla2;300000;gauss;10;1.0214113002096811e-05
cri_tvla_1;300000;gauss;11;0.00014506884117305045
cri_tvla_2;300000;gauss;11;1.7432349347512885e-05
dlla9;300000;gauss;11;0.6648278723599987
dlla2;300000;gauss;11;3.9331176536635747e-05
cri_tvla_1;300000;gauss;12;0.0048232265125947105
cri_tvla_2;300000;gauss;12;1.04438408581854e-05
dlla9;300000;gauss;12;0.2748715753159839
dlla2;300000;gauss;12;0.0018986175391876592
cri_tvla_1;300000;gauss;13;0.0033038076363954855
cri_tvla_2;300000;gauss;13;0.003662038681744653
dlla9;300000;gauss;13;0.4722272459496939
dlla2;300000;gauss;13;0.20291609960556117
cri_tvla_1;300000;gauss;14;0.0023814445134336644
cri_tvla_2;300000;gauss;14;7.608292686705056e-06
dlla9;300000;gauss;14;0.9297189915397686
dlla2;300000;gauss;14;0.00046621699811108395
cri_tvla_1;300000;gauss;15;0.0022708653058276618
cri_tvla_2;300000;gauss;15;0.0030282709066452055
dlla9;300000;gauss;15;0.5005961881381122
dlla2;300000;gauss;15;0.4176876489070833
cri_tvla_1;300000;gauss;16;0.00017619609372151305
cri_tvla_2;300000;gauss;16;0.002367272068460377
dlla9;300000;gauss;16;0.43565704983756026
dlla2;300000;gauss;16;0.8232274238437107
cri_tvla_1;300000;gauss;17;0.0005956301582909832
cri_tvla_2;300000;gauss;17;0.0006724611872747897
dlla9;300000;gauss;17;0.9524478068934494
dlla2;300000;gauss;17;0.08146071586600312
cri_tvla_1;300000;gauss;18;0.003902812178873661
cri_tvla_2;300000;gauss;18;0.002611030436526681
dlla9;300000;gauss;18;0.9777091839414331
dlla2;300000;gauss;18;0.31739340915022984
cri_tvla_1;300000;gauss;19;0.00019703000117857365
cri_tvla_2;300000;gauss;19;0.009053400136142488
dlla9;300000;gauss;19;0.9761566200731238
dlla2;300000;gauss;19;0.06787611217585714
cri_tvla_1;300000;gauss;20;0.0012143289356461452
cri_tvla_2;300000;gauss;20;0.00103930056011716
dlla9;300000;gauss;20;0.9745861780329236
dlla2;300000;gauss;20;0.878038040553861
cri_tvla_1;300000;gauss;21;0.002800065625370471
cri_tvla_2;300000;gauss;21;0.0001984379741015929
dlla9;300000;gauss;21;0.3175759413379856
dlla2;300000;gauss;21;0.5029608739097886
cri_tvla_1;300000;gauss;22;0.0007011456674853826
cri_tvla_2;300000;gauss;22;0.004404046049723354
dlla9;300000;gauss;22;0.10157256325179188
dlla2;300000;gauss;22;0.9029986418871556
cri_tvla_1;300000;gauss;23;0.004391367597550001
cri_tvla_2;300000;gauss;23;0.005885787621810476
dlla9;300000;gauss;23;0.4973998026010995
dlla2;300000;gauss;23;0.4556780565455053
cri_tvla_1;300000;gauss;24;0.003544602125589335
cri_tvla_2;300000;gauss;24;0.002253648359122457
dlla9;300000;gauss;24;0.320087166519609
dlla2;300000;gauss;24;0.11461507991156339
cri_tvla_1;300000;gauss;25;0.000444092146674836
cri_tvla_2;300000;gauss;25;0.0018442390797060561
dlla9;300000;gauss;25;0.9438368419513219
dlla2;300000;gauss;25;0.22674489805240378
cri_tvla_1;300000;gauss;26;0.01617308651147201
cri_tvla_2;300000;gauss;26;0.0037139462855455734
dlla9;300000;gauss;26;0.7578015796203326
dlla2;300000;gauss;26;0.6223729157052014
cri_tvla_1;300000;gauss;27;0.0006657648044120966
cri_tvla_2;300000;gauss;27;0.006962497984747085
dlla9;300000;gauss;27;0.7406693926470973
dlla2;300000;gauss;27;0.35528378973484054
cri_tvla_1;300000;gauss;28;0.006555119171700353
cri_tvla_2;300000;gauss;28;0.002048894188873595
dlla9;300000;gauss;28;0.11423210190525154
dlla2;300000;gauss;28;0.8795332664386732
cri_tvla_1;300000;gauss;29;0.007531648911840682
cri_tvla_2;300000;gauss;29;0.004656935042255975
