method;pollution;param;p
cri_tvla_1;gauss;50;0.00046419880316570634
cri_tvla_2;gauss;50;0.08541851603659315
dlla9;gauss;50;9.619133871513226e-13
dlla2;gauss;50;0.003823505249471029
cri_tvla_1;gauss;52;0.0018835546984129494
cri_tvla_2;gauss;52;0.05635293386262338
dlla9;gauss;52;1.7189796254928322e-12
dlla2;gauss;52;0.0004065803869303694
cri_tvla_1;gauss;54;0.0008208382243534181
cri_tvla_2;gauss;54;0.07150093493665935
dlla9;gauss;54;1.6556151342661832e-12
dlla2;gauss;54;0.003224621272705835
cri_tvla_1;gauss;56;0.001556766372472793
cri_tvla_2;gauss;56;0.017967490565058836
dlla9;gauss;56;1.1335231736281897e-10
dlla2;gauss;56;1.7155919597364455e-05
cri_tvla_1;gauss;58;0.010971297889956247
cri_tvla_2;gauss;58;0.023060487360881402
dlla9;gauss;58;2.1892288064984017e-11
dlla2;gauss;58;0.07003756358827457
cri_tvla_1;gauss;60;0.008993064830841706
cri_tvla_2;gauss;60;0.08445466475117215
dlla9;gauss;60;1.449155917267116e-11
dlla2;gauss;60;0.0004065803869303694
cri_tvla_1;gauss;62;0.000467157716955454
cri_tvla_2;gauss;62;0.07703030205294466
dlla9;gauss;62;2.485224504815169e-10
dlla2;gauss;62;0.044329616041373636
cri_tvla_1;gauss;64;0.00354095046358882
cri_tvla_2;gauss;64;0.08410735151925922
dlla9;gauss;64;2.4897031566282713e-13
dlla2;gauss;64;0.0015836185029311806
cri_tvla_1;gauss;66;0.00347271601929928
cri_tvla_2;gauss;66;0.07123476372960187
dlla9;gauss;66;3.859781029049479e-08
dlla2;gauss;66;0.26623013507542115
cri_tvla_1;gauss;68;0.007004416517459276
cri_tvla_2;gauss;68;0.07602617301696497
dlla9;gauss;68;0.00017576353468148954
dlla2;gauss;68;0.0779843700140896
cri_tvla_1;gauss;70;0.006092089865768918
cri_tvla_2;gauss;70;0.010601735407668565
dlla9;gauss;70;1.053630599922637e-05
dlla2;gauss;70;0.0006086935081121378
cri_tvla_1;gauss;72;0.008030227281236514
cri_tvla_2;gauss;72;0.033151060443115464
dlla9;gauss;72;6.426178076563482e-06
dlla2;gauss;72;0.10592225143757877
cri_tvla_1;gauss;74;0.026917364407803984
cri_tvla_2;gauss;74;0.03003916027614421
dlla9;gauss;74;2.265829539794746e-08
dlla2;gauss;74;0.009988812187808173
cri_tvla_1;gauss;76;0.005782211002958117
cri_tvla_2;gauss;76;0.052863664279643376
dlla9;gauss;76;1.0258181806988709e-06
dlla2;gauss;76;0.006262109529197009
cri_tvla_1;gauss;78;0.01605918754299274
cri_tvla_2;gauss;78;0.040800497773113086
dlla9;gauss;78;5.5449795620940804e-05
dlla2;gauss;78;0.003224621272705835
cri_tvla_1;gauss;80;0.0017081967744842178
cri_tvla_2;gauss;80;0.08258945395622357
dlla9;gauss;80;0.0005771274705735219
dlla2;gauss;80;0.023501940157789582
cri_tvla_1;gauss;0;1.1108883487818339e-56
cri_tvla_2;gauss;0;4.810438314120916e-10
dlla9;gauss;0;3.034837346577598e-164
dlla2;gauss;0;7.620531325111754e-49
cri_tvla_1;gauss;2;8.614861157223222e-56
cri_tvla_2;gauss;2;6.188102930037782e-08
dlla9;gauss;2;1.7404788427475515e-161
dlla2;gauss;2;2.532859163034876e-37
cri_tvla_1;gauss;4;4.620701155135542e-47
cri_tvla_2;gauss;4;1.4546677756522741e-07
dlla9;gauss;4;3.6073291827575987e-127
dlla2;gauss;4;2.6346440331663713e-50
cri_tvla_1;gauss;6;1.1043867392218311e-38
