method;p
tvla_rho;0.006095557219864656
dlla_open;0.7581544435521155
dlla_wegener;0.4787009819268255
tvla_t_1;0.0029128798075455124
tvla_t_2;0.02868327032373477
tvla_rho;0.030724459549331673
dlla_open;0.9621932610781039
dlla_wegener;0.0711066209681962
tvla_t_1;0.03875480404661576
tvla_t_2;0.016567935372734544
tvla_rho;0.01142857067877645
dlla_open;0.06312251699896945
dlla_wegener;0.15798311303242007
tvla_t_1;0.03587001175127036
tvla_t_2;0.0409899519640184
tvla_rho;0.027867318488049353
dlla_open;0.621201267373509
dlla_wegener;0.47899819194124843
tvla_t_1;0.025391186998942643
tvla_t_2;0.030134071379197325
tvla_rho;0.04599346101056989
dlla_open;0.7023362510332718
dlla_wegener;0.9046582482765353
tvla_t_1;0.03728752130068154
tvla_t_2;0.02293249772733868
tvla_rho;0.028735785917175738
dlla_open;0.884559218771503
dlla_wegener;0.4369223492586867
tvla_t_1;0.03958931763435963
tvla_t_2;0.041667104658818455
tvla_rho;0.06481360986041307
dlla_open;0.33887756646978084
dlla_wegener;0.8763829603848945
tvla_t_1;0.04445189814666718
tvla_t_2;0.03385605417060625
tvla_rho;0.042979926565620996
dlla_open;0.7184843069491538
dlla_wegener;0.4578207593620472
tvla_t_1;0.05016500432762563
tvla_t_2;0.012572009835919266
tvla_rho;0.0396014489606169
dlla_open;0.4899709409486017
dlla_wegener;0.6237531754831086
tvla_t_1;0.03197424119950174
tvla_t_2;0.011323469571530536
tvla_rho;0.018184665572102965
dlla_open;0.21464472511133761
dlla_wegener;0.7357413133597626
tvla_t_1;0.074938760461392
tvla_t_2;0.008072537321091438
tvla_rho;0.02759740818559009
dlla_open;0.04784178009774203
dlla_wegener;0.7386367919615361
tvla_t_1;0.024781927128056762
tvla_t_2;0.033762430409501956
tvla_rho;0.018325943496454
dlla_open;0.22380398737399387
dlla_wegener;0.33621580066026213
tvla_t_1;0.014041653396458586
tvla_t_2;0.023489741721754952
tvla_rho;0.01696968809389854
dlla_open;0.08911761110688644
dlla_wegener;0.6047829688403394
tvla_t_1;0.0035389190177207044
tvla_t_2;0.03715840260176445
tvla_rho;0.029867838694301874
dlla_open;0.6175249343918098
dlla_wegener;0.028196420225245867
tvla_t_1;0.05172593092793621
tvla_t_2;0.04220823181300107
tvla_rho;0.03204663571081823
dlla_open;0.33855036583559983
dlla_wegener;0.7354574817838208
tvla_t_1;0.02639551964873341
tvla_t_2;0.05266946934553638
tvla_rho;0.03150469912943232
dlla_open;0.5724465575962199
dlla_wegener;0.7410309252794052
tvla_t_1;0.03283899854908193
tvla_t_2;0.03042457900284563
tvla_rho;0.01939894628189731
dlla_open;0.9394996200228871
dlla_wegener;0.4783271044188522
tvla_t_1;0.012004160337943987
tvla_t_2;0.008186540242389882
tvla_rho;0.02131426052245966
dlla_open;0.7124563463739728
dlla_wegener;0.8659754808889428
tvla_t_1;0.0455598495111864
tvla_t_2;0.005010593858472662
tvla_rho;0.035170480752244604
dlla_open;0.46117121889266655
dlla_wegener;0.10847021445859201
tvla_t_1;0.002080943187720454
tvla_t_2;0.01916624923482974
tvla_rho;0.040103306043389075
dlla_open;0.765395362375077
dlla_wegener;0.21133903708531776
tvla_t_1;0.014925762440514858
tvla_t_2;0.03122898000485141
tvla_rho;0.026404376223758463
dlla_open;0.1130760492430633
dlla_wegener;0.9776231126281986
tvla_t_1;0.029599298089218268
tvla_t_2;0.024474680775349714
tvla_rho;0.022168070605173673
dlla_open;0.2341113239070071
dlla_wegener;0.47904170900794885
tvla_t_1;0.016529120940419615
tvla_t_2;0.014741164705937523
tvla_rho;0.004042742477978312
dlla_open;0.56749591111778
dlla_wegener;0.4785475657329475
tvla_t_1;0.026866604012377778
tvla_t_2;0.01858223338670551
tvla_rho;0.07684769596900565
dlla_open;0.7589790424563406
dlla_wegener;0.00037269885366694586
tvla_t_1;0.061934467976020195
tvla_t_2;0.010752436530085107
tvla_rho;0.058949484932008245
dlla_open;0.419225299990844
dlla_wegener;0.18496579156981768
tvla_t_1;0.0427996341835197
tvla_t_2;0.03678890079414804
tvla_rho;0.03025827489152122
dlla_open;0.6930898796402565
dlla_wegener;0.22777254689466497
tvla_t_1;0.02211173049956441
tvla_t_2;0.023346794079812175
tvla_rho;0.04832632823245353
dlla_open;0.14275049651425042
dlla_wegener;0.5
tvla_t_1;0.021838542358287832
tvla_t_2;0.015401364899976497
tvla_rho;0.013593905862680389
dlla_open;0.787570957970571
dlla_wegener;0.296621961276479
tvla_t_1;0.019718178074407837
tvla_t_2;0.03684110237756474
tvla_rho;0.03718743348744713
dlla_open;0.8190277159697676
dlla_wegener;0.06188259712708487
tvla_t_1;0.010293200537407062
tvla_t_2;0.01591586780142154
tvla_rho;0.03675771028781227
dlla_open;0.3627338501295355
dlla_wegener;0.9750602597950011
tvla_t_1;0.02023848822115872
tvla_t_2;0.01677753664633958
tvla_rho;0.02056951411072383
dlla_open;0.8434425120729163
dlla_wegener;0.5423571696925682
tvla_t_1;0.04189012708966207
tvla_t_2;0.03306590443503384
tvla_rho;0.041545342907632676
dlla_open;0.14751784403351648
dlla_wegener;0.8477078514192589
tvla_t_1;0.004363273588835613
tvla_t_2;0.027217435442877136
tvla_rho;0.015122898981180022
dlla_open;0.07486052138059522
dlla_wegener;0.2974081047161756
tvla_t_1;0.044700277171734214
tvla_t_2;0.014446245264699314
tvla_rho;0.03792810477053443
dlla_open;0.6509256997432777
dlla_wegener;0.47921311081793133
tvla_t_1;0.0435653417095009
tvla_t_2;0.04338606541194867
tvla_rho;0.0060210372679008195
dlla_open;0.869292247513956
dlla_wegener;0.17071855272100828
tvla_t_1;0.01694208415388535
tvla_t_2;0.025201066656044536
tvla_rho;0.005392219975422163
dlla_open;0.8982612787933003
dlla_wegener;0.8978376138079456
tvla_t_1;0.019357590330769288
tvla_t_2;0.04522226686059331
tvla_rho;0.010825170592189792
dlla_open;0.6808481687331613
dlla_wegener;0.6895886621380379
tvla_t_1;0.031997210898962875
tvla_t_2;0.01959843772339957
tvla_rho;0.05562234738065053
dlla_open;0.8529395301518813
dlla_wegener;0.8747578255505859
tvla_t_1;0.029143601443034364
tvla_t_2;0.02595982835564799
tvla_rho;0.013116834996447668
dlla_open;0.4389707864709913
dlla_wegener;0.05742480463164306
tvla_t_1;0.012582298545981214
tvla_t_2;0.017308776012159854
tvla_rho;0.03219971807198285
dlla_open;0.35351191244145885
dlla_wegener;0.936402854912936
tvla_t_1;0.015341131794636925
tvla_t_2;0.03003156512682589
tvla_rho;0.044496027874028954
dlla_open;0.9110586353846446
dlla_wegener;0.9597480314125618
tvla_t_1;0.047676140129022236
tvla_t_2;0.008119734216086087
tvla_rho;0.05075429639402862
dlla_open;0.17258820779937015
dlla_wegener;0.15932368134960034
tvla_t_1;0.025165910992857782
tvla_t_2;0.029419230177411257
tvla_rho;0.024639058502602174
dlla_open;0.7930077907671246
dlla_wegener;0.37507297020975083
tvla_t_1;0.04782131099559035
tvla_t_2;0.01424215276257493
tvla_rho;0.04119731401112259
dlla_open;0.5668104299903896
dlla_wegener;0.06346561912838058
tvla_t_1;0.043999865267642026
tvla_t_2;0.014990930922847829
tvla_rho;0.01391865468720166
dlla_open;0.3015572786953783
dlla_wegener;0.2644007296493648
tvla_t_1;0.030150114787989582
tvla_t_2;0.02256317712373854
tvla_rho;0.03470755748192955
dlla_open;0.8183981363609635
dlla_wegener;0.7055198236487338
tvla_t_1;0.031828648379253546
tvla_t_2;0.022122489515502317
tvla_rho;0.02127864389119183
dlla_open;0.8026071702401343
dlla_wegener;0.8679871183798935
tvla_t_1;0.04478411973293881
tvla_t_2;0.032732277768295674
tvla_rho;0.010242948046744527
dlla_open;0.253018291051249
dlla_wegener;0.4787614333446807
tvla_t_1;0.020541934784727902
tvla_t_2;0.012767306925581172
tvla_rho;0.03380266813411259
dlla_open;0.30835255974090964
dlla_wegener;0.8678183389087661
tvla_t_1;0.025646698985490397
tvla_t_2;0.021582170869599127
tvla_rho;0.030552827249919368
dlla_open;0.7054096357524127
dlla_wegener;0.04660096173111001
tvla_t_1;0.06029301861442645
tvla_t_2;0.03262140228140741
tvla_rho;0.01675180120885922
dlla_open;0.3580300573258577
dlla_wegener;0.13402451911105717
tvla_t_1;0.05213780906624081
tvla_t_2;0.01739660729920663
tvla_rho;0.03640557440503667
dlla_open;0.5273480224242346
dlla_wegener;0.3535403444242289
tvla_t_1;0.03970939189025489
tvla_t_2;0.016703256359411143
tvla_rho;0.010187738232538157
dlla_open;0.44164952080227127
dlla_wegener;0.19364314267141614
tvla_t_1;0.03738194854076415
tvla_t_2;0.03888812839644979
tvla_rho;0.024146099184539915
dlla_open;0.2775609464999817
dlla_wegener;0.2749603139164166
tvla_t_1;0.019359153153472
tvla_t_2;0.0272719217430958
tvla_rho;0.001378108338946804
dlla_open;0.5214881318977851
dlla_wegener;0.5210018080587516
tvla_t_1;0.02448837266330135
tvla_t_2;0.01798026165094011
tvla_rho;0.026530652327433568
dlla_open;0.49113923018200667
dlla_wegener;0.11335963168304442
tvla_t_1;0.04810421523288132
tvla_t_2;0.040124474397515604
tvla_rho;0.029743570514281448
dlla_open;0.8763453045452343
dlla_wegener;0.8544152730840122
tvla_t_1;0.01872592875890382
tvla_t_2;0.04864101889331346
tvla_rho;0.020348748741487732
dlla_open;0.5250600385903785
dlla_wegener;0.5
tvla_t_1;0.009626448873523128
tvla_t_2;0.019721160671196284
tvla_rho;0.04073506343778455
dlla_open;0.7036032087135322
dlla_wegener;0.4791706548767025
tvla_t_1;0.0468782359486961
tvla_t_2;0.032010449386109426
tvla_rho;0.028261523302932634
dlla_open;0.0029562462375883215
dlla_wegener;0.13435690332689026
tvla_t_1;0.03978506358226073
tvla_t_2;0.012511704870986422
tvla_rho;0.01010290829364946
dlla_open;0.6608194389407265
dlla_wegener;0.879522665649215
tvla_t_1;0.022014317571668128
tvla_t_2;0.029777231166896873
tvla_rho;0.042374884834431636
dlla_open;0.9529629055261999
dlla_wegener;0.5835427340806915
tvla_t_1;0.02659671035801876
tvla_t_2;0.021423246516586447
tvla_rho;0.031456675984105065
dlla_open;0.6738112058268944
dlla_wegener;0.4574323728677746
tvla_t_1;0.03712569091731696
tvla_t_2;0.022832482687522644
tvla_rho;0.02325822069271588
dlla_open;0.6008498870527463
dlla_wegener;0.2618042821861254
tvla_t_1;0.057691608447441325
tvla_t_2;0.036837692649197444
tvla_rho;0.03319925010380165
dlla_open;0.060138487928208036
dlla_wegener;0.9894178879501377
tvla_t_1;0.04998132860973392
tvla_t_2;0.021060707379277423
tvla_rho;0.016019628057885482
dlla_open;0.02923160525119229
dlla_wegener;0.8306379261201711
tvla_t_1;0.0298960129674074
tvla_t_2;0.04415122998643798
tvla_rho;0.03383260766390239
dlla_open;0.4620658021473071
dlla_wegener;0.41599554904319186
tvla_t_1;0.027775487165741984
tvla_t_2;0.017039065275430258
tvla_rho;0.04897562113779075
dlla_open;0.8537929955271357
dlla_wegener;0.9928240519704666
tvla_t_1;0.015413628402318653
tvla_t_2;0.039465584077638186
tvla_rho;0.01983539557114633
dlla_open;0.6354055949234698
dlla_wegener;0.24869742186696375
tvla_t_1;0.03287391055021033
tvla_t_2;0.024131515159681236
tvla_rho;0.03047093573022308
dlla_open;0.7184448304258073
dlla_wegener;0.9523535809882717
tvla_t_1;0.02017476273325419
tvla_t_2;0.01755045205257369
tvla_rho;0.02563988782548332
dlla_open;0.016398865412299173
dlla_wegener;0.5632094690187776
tvla_t_1;0.041495758406330595
tvla_t_2;0.04969407068153158
tvla_rho;0.04379563661076413
dlla_open;0.4690748887332067
dlla_wegener;0.4155852047708812
tvla_t_1;0.033326534957685866
tvla_t_2;0.0007132947531242042
tvla_rho;0.037547335318451
dlla_open;0.4574419650134207
dlla_wegener;0.9322034993668489
tvla_t_1;0.03170665503721487
tvla_t_2;0.03986744969450338
tvla_rho;0.011137670610908312
dlla_open;0.24361533405778094
dlla_wegener;0.3000897435702769
tvla_t_1;0.039692297477160125
tvla_t_2;0.006533412760664485
tvla_rho;0.06009168141371046
dlla_open;0.5056002675178846
dlla_wegener;0.3770653276033243
tvla_t_1;0.030006947114157495
tvla_t_2;0.037539306920107096
tvla_rho;0.04095115674103056
dlla_open;0.18886122712334852
dlla_wegener;0.24495412289286234
tvla_t_1;0.05656528153793532
tvla_t_2;0.005754157067794975
tvla_rho;0.00596072406992687
dlla_open;0.008714246734398603
dlla_wegener;0.3749878403807935
tvla_t_1;0.024502804950490405
tvla_t_2;0.024455097573599576
tvla_rho;0.014205639497746558
dlla_open;0.187457802277735
dlla_wegener;0.8537450609080572
tvla_t_1;0.014426064931684964
tvla_t_2;0.030464865100120815
tvla_rho;0.03855920576554217
dlla_open;0.4496301388421551
dlla_wegener;0.3772270887470445
tvla_t_1;0.028232536227586678
tvla_t_2;0.04650949875518937
tvla_rho;0.014636875276147654
dlla_open;0.8750760708683386
dlla_wegener;0.5832013990925501
tvla_t_1;0.04287037775906259
tvla_t_2;0.03706880305518061
tvla_rho;0.06451225751144007
dlla_open;0.2919205749724028
dlla_wegener;0.01936727174867529
tvla_t_1;0.04021562260474557
tvla_t_2;0.027598819822435165
tvla_rho;0.02763585790319989
dlla_open;0.490009575700443
dlla_wegener;0.682489395715627
tvla_t_1;0.025175132958222466
tvla_t_2;0.025680050125954545
tvla_rho;0.03144088477250895
dlla_open;0.7663359304577368
dlla_wegener;0.8671453072430759
tvla_t_1;0.026560525491406892
tvla_t_2;0.004483547563770406
tvla_rho;0.04033106008902121
dlla_open;0.4389052474589433
dlla_wegener;0.19688431732149636
tvla_t_1;0.03187710908154795
tvla_t_2;0.010013865502510088
tvla_rho;0.04035992546047229
dlla_open;0.4572890839443511
dlla_wegener;0.9782175091440855
tvla_t_1;0.01260025691168238
tvla_t_2;0.03074809086960378
tvla_rho;0.02731399054708694
dlla_open;0.46808930994740516
dlla_wegener;0.9478751408230702
tvla_t_1;0.040430719360243075
tvla_t_2;0.030831729139750942
tvla_rho;0.015349873199628217
dlla_open;0.3635362406017735
dlla_wegener;0.7043068295426158
tvla_t_1;0.006027010538436632
tvla_t_2;0.05122832759815649
tvla_rho;0.018432473241947855
dlla_open;0.3480184325660677
dlla_wegener;0.39607369589794866
tvla_t_1;0.022275408569015602
tvla_t_2;0.012002980552436614
tvla_rho;0.015332812410566499
dlla_open;0.6284018741841021
dlla_wegener;0.2319951521023379
tvla_t_1;0.0057890503213976745
tvla_t_2;0.01784241855488727
tvla_rho;0.021385863354342227
dlla_open;0.3346082988351702
dlla_wegener;0.8781923058350409
tvla_t_1;0.01687892927170971
tvla_t_2;0.027772796469732422
tvla_rho;0.026850491538973786
dlla_open;0.5505595981518245
dlla_wegener;0.1698726212191864
tvla_t_1;0.024154617051889354
tvla_t_2;0.02039318155996846
tvla_rho;0.03771198053086744
dlla_open;0.021845034703998387
dlla_wegener;0.10136932530602927
tvla_t_1;0.04812711891870863
tvla_t_2;0.05019851365665547
tvla_rho;0.02348469381373053
dlla_open;0.2865332122034755
dlla_wegener;0.3762468245168914
tvla_t_1;0.029397729242385272
tvla_t_2;0.0381093571461923
tvla_rho;0.053949592170847493
dlla_open;0.18192411750964615
dlla_wegener;0.4370097713384098
tvla_t_1;0.025484290096039888
tvla_t_2;0.04018873845427336
tvla_rho;0.033374922906449056
dlla_open;0.17993675864257092
dlla_wegener;0.7211636962829266
tvla_t_1;0.01955354243192838
tvla_t_2;0.008264726499716178
tvla_rho;0.010686519058594302
dlla_open;0.5669980987332197
dlla_wegener;0.9824925094901688
tvla_t_1;0.05502985705472783
tvla_t_2;0.01345213494774072
tvla_rho;0.01670582822616895
dlla_open;0.5612354043706667
dlla_wegener;0.04528154775307235
tvla_t_1;0.06252314660098594
tvla_t_2;0.020589436355776463
tvla_rho;0.049823058173498636
dlla_open;0.7320916172023496
dlla_wegener;0.8051510431738036
tvla_t_1;0.04936880208466393
tvla_t_2;0.031604173750310445
tvla_rho;0.024866283970661707
dlla_open;0.8375033916713541
dlla_wegener;0.7020728168795654
tvla_t_1;0.030824721499753648
tvla_t_2;0.02796527815436471
tvla_rho;0.010619637719445185
dlla_open;0.8387472007832079
dlla_wegener;0.41634255070307047
tvla_t_1;0.03056520888786942
tvla_t_2;0.009545822573634467
tvla_rho;0.006843845102102897
dlla_open;0.3419985651362415
dlla_wegener;0.262388625549802
tvla_t_1;0.01819201395245377
tvla_t_2;0.03537405685663984
tvla_rho;0.03276770813980634
dlla_open;0.9748605083099287
dlla_wegener;0.5211044113774805
tvla_t_1;0.032409891095070587
tvla_t_2;0.002960258545446401
tvla_rho;0.0035429168800094057
dlla_open;0.919222267295886
dlla_wegener;0.7051131046705461
tvla_t_1;0.03919844677409472
tvla_t_2;0.041265126804380506
tvla_rho;0.02226416332705683
dlla_open;0.7979075337856689
dlla_wegener;0.6052925772160904
tvla_t_1;0.01191088381510416
tvla_t_2;0.011852877058808341
tvla_rho;0.02302901797034984
dlla_open;0.020805542506134127
dlla_wegener;0.10498570188944445
tvla_t_1;0.048789265766622424
tvla_t_2;0.038609437413262684
tvla_rho;0.02486184873735242
dlla_open;0.487469264085834
dlla_wegener;0.2988260846048354
tvla_t_1;0.035882480697855906
tvla_t_2;0.03139617274430282
tvla_rho;0.02373499640640353
dlla_open;0.23282656431167129
dlla_wegener;0.20083908323488653
tvla_t_1;0.05716117336858202
tvla_t_2;0.036274437539502026
tvla_rho;0.03104749079328939
dlla_open;0.33938390131179996
dlla_wegener;0.06612485416912907
tvla_t_1;0.0354820441145523
tvla_t_2;0.07237696005958602
tvla_rho;0.05145181822740108
dlla_open;0.7786617420315823
dlla_wegener;0.7881652038657855
tvla_t_1;0.019003771254839055
tvla_t_2;0.0049773841169409
tvla_rho;0.02004870603798281
dlla_open;0.6615362580068429
dlla_wegener;0.7533785694303401
tvla_t_1;0.007030811477250364
tvla_t_2;0.034032207879020296
tvla_rho;0.020287794783255375
dlla_open;0.8480899942199744
dlla_wegener;0.9452164840164536
tvla_t_1;0.00994624156554055
tvla_t_2;0.03819992561202949
tvla_rho;0.029565280092014312
dlla_open;0.18262972574543573
dlla_wegener;0.8554272181013745
tvla_t_1;0.03216564788718509
tvla_t_2;0.040382729302495514
tvla_rho;0.03385639436770438
dlla_open;0.23655014982540112
dlla_wegener;0.33728250308574514
tvla_t_1;0.05223210651236205
tvla_t_2;0.020935593951925062
tvla_rho;0.03509847787407194
dlla_open;0.017702531941229872
dlla_wegener;0.3380169314669845
tvla_t_1;0.047204011011447986
tvla_t_2;0.019940956920775757
tvla_rho;0.048848785102698855
dlla_open;0.04392720955029487
dlla_wegener;0.801614852265192
tvla_t_1;0.003903534516019624
tvla_t_2;0.02055434755769107
tvla_rho;0.030689270121306844
dlla_open;0.30936904425077777
dlla_wegener;0.7011739153951646
tvla_t_1;0.021285985899940726
tvla_t_2;0.06157923122035419
tvla_rho;0.015332848292307855
dlla_open;0.3774606884704098
dlla_wegener;0.999539312221206
tvla_t_1;0.026945018812431484
tvla_t_2;0.016016489855543485
tvla_rho;0.03245501588239175
dlla_open;0.5397762540555
dlla_wegener;0.8915297855414079
tvla_t_1;0.013207956949038539
tvla_t_2;0.015573973326405938
tvla_rho;0.017315994901331733
dlla_open;0.358400967283665
dlla_wegener;0.3572213923215098
tvla_t_1;0.03727830312209234
tvla_t_2;0.041233128212580114
tvla_rho;0.03435342436434663
dlla_open;0.14263460549529566
dlla_wegener;0.5836000326649493
tvla_t_1;0.025377821858115768
tvla_t_2;0.006985925643418348
tvla_rho;0.02971484553525494
dlla_open;0.5532839295771528
dlla_wegener;0.35675284137404195
tvla_t_1;0.008973894005762888
tvla_t_2;0.00897976054756189
tvla_rho;0.023618873201909585
dlla_open;0.9627676489104499
dlla_wegener;0.878026871749485
tvla_t_1;0.03778741369278835
tvla_t_2;0.00721788011838683
tvla_rho;0.02162961297988586
dlla_open;0.12482331944128024
dlla_wegener;0.8892286430975348
tvla_t_1;0.05592291389445219
tvla_t_2;0.024289442090952927
tvla_rho;0.02456759002563791
dlla_open;0.618039355927379
dlla_wegener;0.5
tvla_t_1;0.024096286595620665
tvla_t_2;0.04578187458160147
tvla_rho;0.012535525283114302
dlla_open;0.8399790267289149
dlla_wegener;0.6238359275708336
tvla_t_1;0.03287205821672269
tvla_t_2;0.01737480148387677
tvla_rho;0.037896441944686554
dlla_open;0.4585212180649968
dlla_wegener;0.768464492492706
tvla_t_1;0.03810591866063977
tvla_t_2;0.031444998014445266
tvla_rho;0.04209613585150351
dlla_open;0.21791140616383947
dlla_wegener;0.3766581119656756
tvla_t_1;0.018050593092647765
tvla_t_2;0.04674501027943808
tvla_rho;0.03769231370850612
dlla_open;0.46182361110063974
dlla_wegener;0.039721233063872464
tvla_t_1;0.03429427189684778
tvla_t_2;0.06276582854379431
tvla_rho;0.021532724767374445
dlla_open;0.13760475187691984
dlla_wegener;0.8562766375818993
tvla_t_1;0.016320693983894748
tvla_t_2;0.04605250956384691
tvla_rho;0.01006849075518268
dlla_open;0.6193685966054365
dlla_wegener;0.6454634571576399
tvla_t_1;0.03472246601895177
tvla_t_2;0.012575834171921008
tvla_rho;0.02634044405522573
dlla_open;0.05522790148188421
dlla_wegener;0.03168701469986456
tvla_t_1;0.038891423446976346
tvla_t_2;0.005142448174559891
tvla_rho;0.02330644221381095
dlla_open;0.8612356845741562
dlla_wegener;0.5419744638590518
tvla_t_1;0.021256758464723916
tvla_t_2;0.006513617356649706
tvla_rho;0.04771847595901657
dlla_open;0.6957278855877167
dlla_wegener;0.562903169053283
tvla_t_1;0.014818670578733387
tvla_t_2;0.01985628247141379
tvla_rho;0.03004552939747529
dlla_open;0.8685934931157315
dlla_wegener;0.17071855272100828
tvla_t_1;0.012185906622734449
tvla_t_2;0.017201813234460826
tvla_rho;0.041344793290747806
dlla_open;0.1944396995604899
dlla_wegener;0.2984423069551031
tvla_t_1;0.017898836949441884
tvla_t_2;0.039475997231480806
tvla_rho;0.026499076682958256
dlla_open;0.2669355244535014
dlla_wegener;0.0617502918886184
tvla_t_1;0.03835634758128643
tvla_t_2;0.01573881712619536
tvla_rho;0.0277070903271599
dlla_open;0.9928075506210849
dlla_wegener;0.18037795418536684
tvla_t_1;0.03877769260778935
tvla_t_2;0.02981438916431604
tvla_rho;0.01133613351078977
dlla_open;0.18507134143316237
dlla_wegener;0.7536793121373164
tvla_t_1;0.03149403243197503
tvla_t_2;0.0313519423568763
tvla_rho;0.013131352328990875
dlla_open;0.6880127404765539
dlla_wegener;0.03517601770963201
tvla_t_1;0.03739205090176171
tvla_t_2;0.026222935127888106
tvla_rho;0.006435252701818328
dlla_open;0.7375490785206303
dlla_wegener;0.8012842661590478
tvla_t_1;0.02676776614736762
tvla_t_2;0.0050419659153698665
tvla_rho;0.022389782752103793
dlla_open;0.464488276950205
dlla_wegener;0.2452596902431476
tvla_t_1;0.013033360475233416
tvla_t_2;0.00915802370116329
tvla_rho;0.03630405483356425
dlla_open;0.0011126272290496592
dlla_wegener;0.4574928234430257
tvla_t_1;0.022816582294841393
tvla_t_2;0.046064349128908263
tvla_rho;0.02270761418385514
dlla_open;0.3085451181402109
dlla_wegener;0.39663327148650285
tvla_t_1;0.03128446209470678
tvla_t_2;0.014725697356735198
tvla_rho;0.02267756102538998
dlla_open;0.12266500393002162
dlla_wegener;0.296621961276479
tvla_t_1;0.008792885413952217
tvla_t_2;0.02622034591124935
tvla_rho;0.005997850902392354
dlla_open;0.32187046761285987
dlla_wegener;0.231535507507294
tvla_t_1;0.004577366973059664
tvla_t_2;0.029616517216746786
tvla_rho;0.007811840106500156
dlla_open;0.8792350719239981
dlla_wegener;0.7876719348542589
tvla_t_1;0.01611482062874382
tvla_t_2;0.045830475690722426
tvla_rho;0.03478695993439418
dlla_open;0.9779005373611289
dlla_wegener;0.2985704758614651
tvla_t_1;0.011481340246997736
tvla_t_2;0.020086318196885767
tvla_rho;0.04714426242073344
dlla_open;0.22498325590019363
dlla_wegener;0.33534719050212103
tvla_t_1;0.025616765437830927
tvla_t_2;0.035091686871304754
tvla_rho;0.026839827935078775
dlla_open;0.8197637782046248
dlla_wegener;0.5215460906907416
tvla_t_1;0.03807669180327442
tvla_t_2;0.04912355369625864
tvla_rho;0.02551229229855778
dlla_open;0.07709705502501178
dlla_wegener;0.6867518628265445
tvla_t_1;0.00832898240015288
tvla_t_2;0.015369781555391539
tvla_rho;0.0275354045095364
dlla_open;0.7483354589077631
dlla_wegener;0.4155852047708812
tvla_t_1;0.036575815689910286
tvla_t_2;0.007777419638946773
tvla_rho;0.015308116363727642
dlla_open;0.5483333955366467
dlla_wegener;0.16124120112844603
tvla_t_1;0.017472401097366412
tvla_t_2;0.028428323325001142
tvla_rho;0.035758044413522594
dlla_open;0.38840095180258305
dlla_wegener;0.050430477134624535
tvla_t_1;0.01773166375781191
tvla_t_2;0.06274941549263224
tvla_rho;0.025234557085598297
dlla_open;0.3101357290620138
dlla_wegener;0.22920183374121866
tvla_t_1;0.018480127399494714
tvla_t_2;0.026412884238940726
tvla_rho;0.04155001424710081
dlla_open;0.9043776174606168
dlla_wegener;0.8763829603848945
tvla_t_1;0.042279605797211316
tvla_t_2;0.01352509995237905
tvla_rho;0.014058931666883101
dlla_open;0.6963378944804559
dlla_wegener;0.26062265405740737
tvla_t_1;0.02753786329475185
tvla_t_2;0.010936381665897117
tvla_rho;0.017828107153714967
dlla_open;0.6567944803686794
dlla_wegener;0.5
tvla_t_1;0.021317044925893577
tvla_t_2;0.029563741281820214
tvla_rho;0.04535592144210643
dlla_open;0.9502022995079575
dlla_wegener;0.10089163886155955
tvla_t_1;0.03190389843373619
tvla_t_2;0.03904238554686577
tvla_rho;0.03131614277644812
dlla_open;0.33005879429343943
dlla_wegener;0.2993344071288827
tvla_t_1;0.03715556877956863
tvla_t_2;0.033583836508569984
tvla_rho;0.05193674280015692
dlla_open;0.8136181942922638
dlla_wegener;0.3184446579198916
tvla_t_1;0.05088779497960204
tvla_t_2;0.014345534507256359
tvla_rho;0.020311313992768643
dlla_open;0.47004499081074513
dlla_wegener;0.09350943539379752
tvla_t_1;0.03281263075100577
tvla_t_2;0.028084212091846784
tvla_rho;0.029659260751084382
dlla_open;0.24236033729571402
dlla_wegener;0.9796874149582352
tvla_t_1;0.03763343680716174
tvla_t_2;0.07421670128553023
tvla_rho;0.010507604206096532
dlla_open;0.7694960613511738
dlla_wegener;0.18278072101014486
tvla_t_1;0.013606018562706771
tvla_t_2;0.04459847750627098
tvla_rho;0.015515397155450472
dlla_open;0.4697494028916682
dlla_wegener;0.14575260984300842
tvla_t_1;0.013581697852601658
tvla_t_2;0.025336328149624224
tvla_rho;0.016325284197586054
dlla_open;0.5398750016698579
dlla_wegener;0.41730284909404647
tvla_t_1;0.04116637417302299
tvla_t_2;0.03652163355211832
tvla_rho;0.027221678220225476
dlla_open;0.23086506124135972
dlla_wegener;0.8001354822493076
tvla_t_1;0.02983701520094029
tvla_t_2;0.03685062822919552
tvla_rho;0.030245406751382653
dlla_open;0.6505204906716455
dlla_wegener;0.08260242955649821
tvla_t_1;0.04303610373493616
tvla_t_2;0.026439061384088358
tvla_rho;0.0383137473458004
dlla_open;0.04104816381675623
dlla_wegener;0.31832868321819385
tvla_t_1;0.025045664193550317
tvla_t_2;0.02587417967183255
tvla_rho;0.013750954941597282
dlla_open;0.18064525729242192
dlla_wegener;0.45790888714332323
tvla_t_1;0.020249005375027763
tvla_t_2;0.04897316695814976
tvla_rho;0.02293442526211731
dlla_open;0.6322657772808394
dlla_wegener;0.03696871792607606
tvla_t_1;0.0232179332953541
tvla_t_2;0.01745836615685847
tvla_rho;0.00962716596995472
dlla_open;0.3528787978848662
dlla_wegener;0.5
tvla_t_1;0.019218117483953117
tvla_t_2;0.03661092617174596
tvla_rho;0.02026437491791766
