method;p
tvla_t_3;0.19675272321050738
tvla_rho;0.020058619801844868
dlla_open;0.3965577837565021
dlla_wegener;0.16919138997142502
tvla_t_1;0.054889786552566384
tvla_t_2;0.007797186768247872
tvla_t_3;0.17070241163901428
tvla_rho;0.038526119344769016
dlla_open;0.8173670493454844
dlla_wegener;0.262388625549802
tvla_t_1;0.03324029938517381
tvla_t_2;0.0176404980595704
tvla_t_3;0.1545421516869344
tvla_rho;0.0288930069905311
dlla_open;0.5201398936230193
dlla_wegener;0.41552609194852497
tvla_t_1;0.009696091033683856
tvla_t_2;0.0342038200702166
tvla_t_3;0.1579530865787243
tvla_rho;0.006257278664183463
dlla_open;0.12825219688578568
dlla_wegener;0.5207587290260073
tvla_t_1;0.021140409066957168
tvla_t_2;0.013132304459043715
tvla_t_3;0.1469228102693589
tvla_rho;0.0656972400300948
dlla_open;0.0258400960261917
dlla_wegener;0.18278072101014486
tvla_t_1;0.03116954144236517
tvla_t_2;0.027067148415713952
tvla_t_3;0.24202701537439889
tvla_rho;0.020503611598969407
dlla_open;0.6544356843525165
dlla_wegener;0.8206679809633817
tvla_t_1;0.04169994827043475
tvla_t_2;0.012655537912300643
tvla_t_3;0.1929428926877866
tvla_rho;0.017513637981560137
dlla_open;0.013384855443022712
dlla_wegener;0.8323561595935697
tvla_t_1;0.004819623908805003
tvla_t_2;0.03097570651768179
tvla_t_3;0.16423029051982693
tvla_rho;0.010319563719382252
dlla_open;0.8938136488810272
dlla_wegener;0.5211637212843963
tvla_t_1;0.019525177954286377
tvla_t_2;0.05325208836907601
tvla_t_3;0.1906236512542844
tvla_rho;0.04010792560072063
dlla_open;0.8568255638314808
dlla_wegener;0.12345349781237086
tvla_t_1;0.03339687774260495
tvla_t_2;0.02646271060316756
tvla_t_3;0.14047108570690636
tvla_rho;0.027563432197258875
dlla_open;0.16808655038483308
dlla_wegener;0.5849513240506161
tvla_t_1;0.018259636220473007
tvla_t_2;0.03389302974330749
tvla_t_3;0.15446258551241349
tvla_rho;0.017923164255104762
dlla_open;0.8509986468759076
dlla_wegener;0.5833715425847322
tvla_t_1;0.029397828624362632
tvla_t_2;0.040544513340033526
tvla_t_3;0.24198345469166568
tvla_rho;0.0072084330969719446
dlla_open;0.8469939563793203
dlla_wegener;0.7206062417085974
tvla_t_1;0.021947801512971675
tvla_t_2;0.022623430678895082
tvla_t_3;0.14297413002888737
tvla_rho;0.020590818342065997
dlla_open;0.9353885950786998
dlla_wegener;0.8335741728608765
tvla_t_1;0.038550763124560544
tvla_t_2;0.03128489658114811
tvla_t_3;0.17623488847188332
tvla_rho;0.06359036887262581
dlla_open;0.5503341266016082
dlla_wegener;0.7763175604765329
tvla_t_1;0.027709476370910518
tvla_t_2;0.022506687248202192
tvla_t_3;0.11459608192308274
tvla_rho;0.014900245894058362
dlla_open;0.7654304046600666
dlla_wegener;0.7858842618271691
tvla_t_1;0.013243263540605574
tvla_t_2;0.04260333058292336
tvla_t_3;0.1898380693765374
tvla_rho;0.0447633118388826
dlla_open;0.05027015165785328
dlla_wegener;0.07707780595652114
tvla_t_1;0.06260281606414848
tvla_t_2;0.04695493714386838
tvla_t_3;0.1763482096413546
tvla_rho;0.04117658001090874
dlla_open;0.8277929079218003
dlla_wegener;0.3771462880114983
tvla_t_1;0.042838056815967904
tvla_t_2;0.03076319489097434
tvla_t_3;0.14277554837508383
tvla_rho;0.022954482520473496
dlla_open;0.17951687995055352
dlla_wegener;0.7686182257727135
tvla_t_1;0.014996989376120564
tvla_t_2;0.014118439075048062
tvla_t_3;0.1726888537486677
tvla_rho;0.022806167807299493
dlla_open;0.3862965708075311
dlla_wegener;0.06359714508706402
tvla_t_1;0.021127468749554502
tvla_t_2;0.024560385490520736
tvla_t_3;0.1885697480715034
tvla_rho;0.013349958919697036
dlla_open;0.36685054241093207
dlla_wegener;0.22777254689466497
tvla_t_1;0.04283303917850214
tvla_t_2;0.010963986335657708
tvla_t_3;0.18799584295701136
tvla_rho;0.01239789231021371
dlla_open;0.13081782886644616
dlla_wegener;0.9216353018768852
tvla_t_1;0.025642205076868225
tvla_t_2;0.019263404230753792
tvla_t_3;0.224851708560831
tvla_rho;0.023300641676729628
dlla_open;0.054236325778090795
dlla_wegener;0.1420075782634626
tvla_t_1;0.03774118397057011
tvla_t_2;0.0005211653181545497
tvla_t_3;0.1354470535130615
tvla_rho;0.019346560718211503
dlla_open;0.8496386073470468
dlla_wegener;0.9601347094317205
tvla_t_1;0.03295230512950172
tvla_t_2;0.0053553340896423714
tvla_t_3;0.22717505209943342
tvla_rho;0.04745886376231767
dlla_open;0.8364120281431608
dlla_wegener;0.7422550911633624
tvla_t_1;0.01732517303348712
tvla_t_2;0.0317288616055091
tvla_t_3;0.15936483868510407
tvla_rho;0.023465526702981965
dlla_open;0.31934466033679715
dlla_wegener;0.2963578807444722
tvla_t_1;0.03838605793854892
tvla_t_2;0.03928420938699811
tvla_t_3;0.12263798411050279
tvla_rho;0.04765979404350795
dlla_open;0.4114430904989469
dlla_wegener;0.7398249731138242
tvla_t_1;0.018718953684757265
tvla_t_2;0.022611615148824357
tvla_t_3;0.12218194903711403
tvla_rho;0.017232360894885668
dlla_open;0.9005256241491235
dlla_wegener;0.5
tvla_t_1;0.007075564650677878
tvla_t_2;0.03804657648576174
tvla_t_3;0.1390224613388109
tvla_rho;0.030798160791482898
dlla_open;0.3439022611327476
dlla_wegener;0.604209520719871
tvla_t_1;0.02218693970592139
tvla_t_2;0.020575767728003246
tvla_t_3;0.24534012735049804
tvla_rho;0.012406285984045695
dlla_open;0.3200695552547376
dlla_wegener;0.627922857383991
tvla_t_1;0.04440939230382595
tvla_t_2;0.04128781931235515
tvla_t_3;0.19667184728526566
tvla_rho;0.022540595175033706
dlla_open;0.46230406585951145
dlla_wegener;0.13082554529411833
tvla_t_1;0.004958135809736537
tvla_t_2;0.05369854839150426
tvla_t_3;0.13172344835723984
tvla_rho;0.025077670589352508
dlla_open;0.7451328281846541
dlla_wegener;0.8957935981579257
tvla_t_1;0.023664320002625774
tvla_t_2;0.028466013466116297
tvla_t_3;0.17135689770329907
tvla_rho;0.008260217741016929
dlla_open;0.4598625809731458
dlla_wegener;0.7011739153951646
tvla_t_1;0.048168291651134024
tvla_t_2;0.022988229966189412
tvla_t_3;0.1401390761108038
tvla_rho;0.045402626434676074
dlla_open;0.5789349419875417
dlla_wegener;0.738489497370889
tvla_t_1;0.04388116192344931
tvla_t_2;0.01704243866117849
tvla_t_3;0.12751718946471502
tvla_rho;0.016906276906109685
dlla_open;0.18558523619209338
dlla_wegener;0.9736070615013028
tvla_t_1;0.05913683269070673
tvla_t_2;0.0204275881310558
tvla_t_3;0.19506029438385
tvla_rho;0.03095234915245859
dlla_open;0.5255873848338921
dlla_wegener;0.6851341169322318
tvla_t_1;0.007470189536057005
tvla_t_2;0.0525202883986337
tvla_t_3;0.16573393534050096
tvla_rho;0.0713876440846537
dlla_open;0.20661060770681508
dlla_wegener;0.258512171196181
tvla_t_1;0.04355585338603873
tvla_t_2;0.04007363025241271
tvla_t_3;0.21157633498785744
tvla_rho;0.028787938455455464
dlla_open;0.7682381987524767
dlla_wegener;0.6903849769148925
tvla_t_1;0.021624791879081243
tvla_t_2;0.02809581759654429
tvla_t_3;0.15699098596797234
tvla_rho;0.05242842041856566
dlla_open;0.7088852038057594
dlla_wegener;0.47905615469399865
tvla_t_1;0.017900568310533087
tvla_t_2;0.0657724258872505
tvla_t_3;0.17738631522228657
tvla_rho;0.026246635122308293
dlla_open;0.9034459481821345
dlla_wegener;0.4154668547794944
tvla_t_1;0.03599148378478429
tvla_t_2;0.036961575521230264
tvla_t_3;0.20929217990181817
tvla_rho;0.0056488229754907415
dlla_open;0.9873229536284106
dlla_wegener;0.9550567387801081
tvla_t_1;0.014833697942855283
tvla_t_2;0.014048536251093919
tvla_t_3;0.21165087788707182
tvla_rho;0.021345494091120187
dlla_open;0.9035338501964432
dlla_wegener;0.2609196951668077
tvla_t_1;0.026263150898664163
tvla_t_2;0.011640291620269838
tvla_t_3;0.2248515427974601
tvla_rho;0.004095468272573122
dlla_open;0.5804069562025991
dlla_wegener;0.45715711774638546
tvla_t_1;0.011307093041711952
tvla_t_2;0.03506861760643077
tvla_t_3;0.09626401741548801
tvla_rho;0.043550939680003786
dlla_open;0.6199917538956936
dlla_wegener;0.9610215469796423
tvla_t_1;0.004284959226511181
tvla_t_2;0.00918824785996806
tvla_t_3;0.17219009018908285
tvla_rho;0.027708807683996417
dlla_open;0.21068989984920938
dlla_wegener;0.6636765854446794
tvla_t_1;0.024274624393318667
tvla_t_2;0.0464763187630926
tvla_t_3;0.17255475551018395
tvla_rho;0.03901588710822046
dlla_open;0.4054769582477181
dlla_wegener;0.4587332546187618
tvla_t_1;0.01919149910642718
tvla_t_2;0.020210218834223276
tvla_t_3;0.14779128479082687
tvla_rho;0.012323195384032815
dlla_open;0.012980846498684561
dlla_wegener;0.39470742278390963
tvla_t_1;0.023916307426368615
tvla_t_2;0.06770093516097914
tvla_t_3;0.18265480581579127
tvla_rho;0.011019878580441844
dlla_open;0.05473731911638913
dlla_wegener;0.3757478085352134
tvla_t_1;0.013818486067712013
tvla_t_2;0.034998594497987166
tvla_t_3;0.16121925774584647
tvla_rho;0.027272102489374284
dlla_open;0.7017771629399562
dlla_wegener;0.6452666436425795
tvla_t_1;0.028027537741782176
tvla_t_2;0.037787973750498485
tvla_t_3;0.16958866714018958
tvla_rho;0.03149895408755765
dlla_open;0.04901856570043462
dlla_wegener;0.8494729091887006
tvla_t_1;0.020305215231750922
tvla_t_2;0.03321120214378318
tvla_t_3;0.16408083092842782
tvla_rho;0.02215917596922501
dlla_open;0.9887326056892118
dlla_wegener;0.3953612800902946
tvla_t_1;0.0353458895334028
tvla_t_2;0.016202557619148104
tvla_t_3;0.1976202262315902
tvla_rho;0.021272212150655445
dlla_open;0.7400158773677712
dlla_wegener;0.5838304115476085
tvla_t_1;0.03021371408504575
tvla_t_2;0.03450761611272723
tvla_t_3;0.19423955826116923
tvla_rho;0.0341856585415643
dlla_open;0.6969997937154575
dlla_wegener;0.770483545019893
tvla_t_1;0.024542462687401137
tvla_t_2;0.02659148521752005
tvla_t_3;0.15597318051016584
tvla_rho;0.007907113335975158
dlla_open;0.03308241530206275
dlla_wegener;0.6450706261366927
tvla_t_1;0.025998212924394325
tvla_t_2;0.027482889186799888
tvla_t_3;0.17978102557474987
tvla_rho;0.020410668714084146
dlla_open;0.953076788718572
dlla_wegener;0.930956948739889
tvla_t_1;0.02691626786931641
tvla_t_2;0.009886168977639522
tvla_t_3;0.13602298330704446
tvla_rho;0.03510086985375649
dlla_open;0.02342202572372856
dlla_wegener;0.5834284894416079
tvla_t_1;0.008562618667301958
tvla_t_2;0.03139064570281314
tvla_t_3;0.2039095979209405
tvla_rho;0.03675716618072111
dlla_open;0.13035101626892762
dlla_wegener;0.6453649505628444
tvla_t_1;0.016701271725267253
tvla_t_2;0.03027427593048704
tvla_t_3;0.17589268604231545
tvla_rho;0.00653623895186084
dlla_open;0.13355536461156425
dlla_wegener;0.5210749428031125
tvla_t_1;0.04696272395436446
tvla_t_2;0.02948517222543227
tvla_t_3;0.1957049151376844
tvla_rho;0.022303315929117273
dlla_open;0.7279827857330721
dlla_wegener;0.9357461474698212
tvla_t_1;0.013274961965875747
tvla_t_2;0.015196474025601016
tvla_t_3;0.2564793519723577
tvla_rho;0.006111344153366671
dlla_open;0.5984283519898008
dlla_wegener;0.10184562364418381
tvla_t_1;0.026751902347291155
tvla_t_2;0.038805941051156964
tvla_t_3;0.12544249220538672
tvla_rho;0.06361851630747029
dlla_open;0.8381704623796734
dlla_wegener;0.9941836051284774
tvla_t_1;0.04231071481458643
tvla_t_2;0.0031103612038008524
tvla_t_3;0.1632822548022302
tvla_rho;0.01847876956110306
dlla_open;0.779664118311004
dlla_wegener;0.39607369589794866
tvla_t_1;0.03164002769235084
tvla_t_2;0.025229052279071747
tvla_t_3;0.11416575337442807
tvla_rho;0.01930886600909698
dlla_open;0.7049087124476123
dlla_wegener;0.014319580441530281
tvla_t_1;0.0007905733879524977
tvla_t_2;0.021859682663009875
tvla_t_3;0.14810325381429804
tvla_rho;0.014644960408605856
dlla_open;0.8878905681844766
dlla_wegener;0.754132418013947
tvla_t_1;0.021777179643132596
tvla_t_2;0.04783027657854477
tvla_t_3;0.1499374815106808
tvla_rho;0.02110166510478817
dlla_open;0.4714320800744789
dlla_wegener;0.6658699964354649
tvla_t_1;0.02226204751196653
tvla_t_2;0.05140127262146864
tvla_t_3;0.1952636145695836
tvla_rho;0.009761563012716579
dlla_open;0.9431312940802964
dlla_wegener;0.31632255925549635
tvla_t_1;0.02672788252262797
tvla_t_2;0.046649953876913855
tvla_t_3;0.14445750458983486
tvla_rho;0.003587681994621672
dlla_open;0.1020727942298429
dlla_wegener;0.6236705889939018
tvla_t_1;0.01131524803398936
tvla_t_2;0.03936128508231706
tvla_t_3;0.16119438900045363
tvla_rho;0.0034227913651680986
dlla_open;0.10296795029294882
dlla_wegener;0.8335741728608765
tvla_t_1;0.02931778695510776
tvla_t_2;0.01118071874392682
tvla_t_3;0.21702264727786102
tvla_rho;0.026516926474150715
dlla_open;0.1834165754902839
dlla_wegener;0.8527463031599449
tvla_t_1;0.020420029527819215
tvla_t_2;0.016916162950312022
tvla_t_3;0.12112258800562985
tvla_rho;0.031323723167057116
dlla_open;0.07148705144361191
dlla_wegener;0.47899819194124843
tvla_t_1;0.015682327719259804
tvla_t_2;0.01687997897683447
tvla_t_3;0.19940815887894034
tvla_rho;0.031213356027227857
dlla_open;0.49459724944128725
dlla_wegener;0.13518429081289196
tvla_t_1;0.016949794522006855
tvla_t_2;0.018482727459470737
tvla_t_3;0.2388681718722047
tvla_rho;0.017624781898227804
dlla_open;0.5967113248402236
dlla_wegener;0.2566584630156801
tvla_t_1;0.029831399612774853
tvla_t_2;0.017858825709179137
tvla_t_3;0.19520001191181544
tvla_rho;0.009247983879268507
dlla_open;0.1785268125565287
dlla_wegener;0.5641559318364853
tvla_t_1;0.04493139378188096
tvla_t_2;0.024518190691889822
tvla_t_3;0.1873486307535124
tvla_rho;0.027880557732248512
dlla_open;0.8236048478170888
dlla_wegener;0.754132418013947
tvla_t_1;0.028478583160267173
tvla_t_2;0.013163443026171602
tvla_t_3;0.13589453100600046
tvla_rho;0.014789175444127167
dlla_open;0.1421384498688452
dlla_wegener;0.6641083171534359
tvla_t_1;0.021701160538849962
tvla_t_2;0.020521522719546593
tvla_t_3;0.12582715505984832
tvla_rho;0.06192037425362251
dlla_open;0.6535587798567716
dlla_wegener;0.8443990739578369
tvla_t_1;0.021474801840244053
tvla_t_2;0.006255661924064492
tvla_t_3;0.13853648887684158
tvla_rho;0.04851307393230164
dlla_open;0.07540077082597237
dlla_wegener;0.982871115567065
tvla_t_1;0.01622079060519399
tvla_t_2;0.04041202444835319
tvla_t_3;0.15296539939293824
tvla_rho;0.004234374570754484
dlla_open;0.7238105541961701
dlla_wegener;0.002431602122505069
tvla_t_1;0.04571417865212154
tvla_t_2;0.031205626594376524
tvla_t_3;0.17215240331933376
tvla_rho;0.01654638447766832
dlla_open;0.8103232927844526
dlla_wegener;0.9481397369129154
tvla_t_1;0.010970243649359062
tvla_t_2;0.046454585670727404
tvla_t_3;0.13524251827600317
tvla_rho;0.018847448350966856
dlla_open;0.07076377110759392
dlla_wegener;0.33523764122766075
tvla_t_1;0.0078023265511797555
tvla_t_2;0.03984007697160534
tvla_t_3;0.13757738070287928
tvla_rho;0.016667559701415424
dlla_open;0.08402873564961096
dlla_wegener;0.013587422394465368
tvla_t_1;0.009593069194613868
tvla_t_2;0.013221563414614093
tvla_t_3;0.1898214616679098
tvla_rho;0.011467815380078239
dlla_open;0.7659477990057357
dlla_wegener;0.7838130487283934
tvla_t_1;0.018198005183778457
tvla_t_2;0.03006272500859715
tvla_t_3;0.15968903468873133
tvla_rho;0.027310876602619327
dlla_open;0.5279943121315724
dlla_wegener;0.08350359792828288
tvla_t_1;0.011905500907509754
tvla_t_2;0.015790855529115525
tvla_t_3;0.16178138463216007
tvla_rho;0.019573251163099048
dlla_open;0.9318752709028195
dlla_wegener;0.9676430462454445
tvla_t_1;0.03921809125152617
tvla_t_2;0.03132301178983353
tvla_t_3;0.16612880319591924
tvla_rho;0.019788377599051277
dlla_open;0.3026666686005132
dlla_wegener;0.061353025545723965
tvla_t_1;0.018801684835834293
tvla_t_2;0.03738325937267485
tvla_t_3;0.1765988936493787
tvla_rho;0.04303832165801946
dlla_open;0.8383418975911716
dlla_wegener;0.3935898881974134
tvla_t_1;0.012854137078552404
tvla_t_2;0.013204260805806245
tvla_t_3;0.18422258648674325
tvla_rho;0.009744681484500362
dlla_open;0.8425698014556472
dlla_wegener;0.7010464740306772
tvla_t_1;0.02099326115700972
tvla_t_2;0.04528481603643196
tvla_t_3;0.14137601482227546
tvla_rho;0.03114985975451101
dlla_open;0.6952974514675343
dlla_wegener;0.43674640757167604
tvla_t_1;0.02288031821028307
tvla_t_2;0.0362830701303607
tvla_t_3;0.1120496457173283
tvla_rho;0.03222780799866665
dlla_open;0.48400264552209316
dlla_wegener;0.376081154189027
tvla_t_1;0.009412767179906502
tvla_t_2;0.0001730238562842204
tvla_t_3;0.17322251934941532
tvla_rho;0.010441250712688532
dlla_open;0.2967173853809006
dlla_wegener;0.021708440108399722
tvla_t_1;0.05372246457691583
tvla_t_2;0.0034268962720213248
tvla_t_3;0.12314856383005286
tvla_rho;0.0371760580160434
dlla_open;0.09895864614839736
dlla_wegener;0.604351999894265
tvla_t_1;0.04839989180970484
tvla_t_2;0.01659106445299978
tvla_t_3;0.1738612791455961
tvla_rho;0.0357579750818382
dlla_open;0.7624656242050788
dlla_wegener;0.6052925772160904
tvla_t_1;0.03356849541124051
tvla_t_2;0.010293340542585643
tvla_t_3;0.16693916601116096
tvla_rho;0.05262920957234152
dlla_open;0.2589109348253031
dlla_wegener;0.6700503710404926
tvla_t_1;0.015446943805409277
tvla_t_2;0.005713024857055891
tvla_t_3;0.15196259218202537
tvla_rho;0.03116816816466339
dlla_open;0.16573938831801027
dlla_wegener;0.8313221741118193
tvla_t_1;0.024893341876867005
tvla_t_2;0.024661902026509294
tvla_t_3;0.1845605220003439
tvla_rho;0.05476050837982682
dlla_open;0.009928117173681975
dlla_wegener;0.7517431837565377
tvla_t_1;0.030406353769608742
tvla_t_2;0.04136927238126363
tvla_t_3;0.1492145760289532
tvla_rho;0.03827412633053906
dlla_open;0.09411986585183635
dlla_wegener;0.9424498920837147
tvla_t_1;0.03629647159718964
tvla_t_2;0.026173255854103933
tvla_t_3;0.20972710814667622
tvla_rho;0.02594403204237472
dlla_open;0.5516716332728278
dlla_wegener;0.6230157930038196
tvla_t_1;0.03765070285941161
tvla_t_2;0.04927407943817107
tvla_t_3;0.17020096040719718
tvla_rho;0.02626551367455554
dlla_open;0.90339651364149
dlla_wegener;0.018483500909052892
tvla_t_1;0.05360369544851947
tvla_t_2;0.008576830926239166
tvla_t_3;0.16468510304815975
tvla_rho;0.036980884822407134
dlla_open;0.22670304588605503
dlla_wegener;0.7695461192883323
tvla_t_1;0.06340009954499566
tvla_t_2;0.03928404541669806
tvla_t_3;0.09555831157444117
tvla_rho;0.023103674521338213
dlla_open;0.8414722004887079
dlla_wegener;0.2111732272090579
tvla_t_1;0.020093503777237436
tvla_t_2;0.03989992448242805
tvla_t_3;0.14559090030566282
tvla_rho;0.05329392190280213
dlla_open;0.08667391327468563
dlla_wegener;0.8673132529146611
tvla_t_1;0.028869496053320457
tvla_t_2;0.02005910323236985
tvla_t_3;0.20435707299428962
tvla_rho;0.020310880414136756
dlla_open;0.32162388980613776
dlla_wegener;0.3961441400611452
tvla_t_1;0.014776061881031257
tvla_t_2;0.07568120967017838
tvla_t_3;0.0881806230881797
tvla_rho;0.03400192542896496
dlla_open;0.5481863399010345
dlla_wegener;0.7225759231926747
tvla_t_1;0.01171800947418367
tvla_t_2;0.004460937070847438
tvla_t_3;0.21574327292364776
tvla_rho;0.023902577239805378
dlla_open;0.24159870443427614
dlla_wegener;0.3961441400611452
tvla_t_1;0.06092512337251308
tvla_t_2;0.03582397450662892
tvla_t_3;0.17493275418660267
tvla_rho;0.056793944941323504
dlla_open;0.17752058223559758
dlla_wegener;0.6028160936382075
tvla_t_1;0.027958689764034202
tvla_t_2;0.014288303158967149
tvla_t_3;0.18112765327205313
tvla_rho;0.025279818514662766
dlla_open;0.7493533606531421
dlla_wegener;0.5213906709266543
tvla_t_1;0.023627889790272274
tvla_t_2;0.03675959346372872
tvla_t_3;0.12607579958152135
tvla_rho;0.03567298660879192
dlla_open;0.028740747786854867
dlla_wegener;0.281447487847763
tvla_t_1;0.016772276059298406
tvla_t_2;0.007749581745667207
tvla_t_3;0.1456929031287802
tvla_rho;0.029940122905044442
dlla_open;0.10650419470858029
dlla_wegener;0.7693908127046674
tvla_t_1;0.051428050561876645
tvla_t_2;0.015858327899040882
tvla_t_3;0.19495326092781987
tvla_rho;0.03468881491187226
dlla_open;0.32624678411670116
dlla_wegener;0.9350909931930725
tvla_t_1;0.02266312061732077
tvla_t_2;0.029272602179427214
tvla_t_3;0.12184358951084721
tvla_rho;0.01968969041990687
dlla_open;0.8363047475614207
dlla_wegener;0.7753194255709721
tvla_t_1;0.0468107236354239
tvla_t_2;0.007643578603545559
tvla_t_3;0.18988341387500068
tvla_rho;0.036462084015413065
dlla_open;0.018812716139672555
dlla_wegener;0.6633550101700021
tvla_t_1;0.028893135963318915
tvla_t_2;0.007588534655834197
tvla_t_3;0.1208986134611814
tvla_rho;0.022544444529584817
dlla_open;0.3004011237812243
dlla_wegener;0.07736446174268921
tvla_t_1;0.036925743161733554
tvla_t_2;0.05033905318608552
tvla_t_3;0.10327045105433631
tvla_rho;0.030989413830313284
dlla_open;0.16922124199804917
dlla_wegener;0.37430048072237165
tvla_t_1;0.033280506224145384
tvla_t_2;0.0035550011542762566
tvla_t_3;0.20767122377981329
tvla_rho;0.020296754812971107
dlla_open;0.5609493183245786
dlla_wegener;0.29895352596932273
tvla_t_1;0.015104382975732888
tvla_t_2;0.019620608406413626
tvla_t_3;0.16566010479869844
tvla_rho;0.014031510223208477
dlla_open;0.08586687143159812
dlla_wegener;0.35522191928631597
tvla_t_1;0.043662354905525134
tvla_t_2;0.027400957713832077
tvla_t_3;0.11995582459890539
tvla_rho;0.036315585973234255
dlla_open;0.7069660819132858
dlla_wegener;0.6436253360982738
tvla_t_1;0.04797349081087677
tvla_t_2;0.03660414911392027
tvla_t_3;0.16452139211389682
tvla_rho;0.048062552023750094
dlla_open;0.3988858230898562
dlla_wegener;0.39607369589794866
tvla_t_1;0.026918345403881758
tvla_t_2;0.030183014665711928
tvla_t_3;0.15290371118210289
tvla_rho;0.026471104289566005
dlla_open;0.9833224932580609
dlla_wegener;0.458255953931947
tvla_t_1;0.023959143999960044
tvla_t_2;0.05865458883112303
tvla_t_3;0.11184037185589875
tvla_rho;0.031133603019624534
dlla_open;0.23498516635786282
dlla_wegener;0.029114613301380578
tvla_t_1;0.04487370866744974
tvla_t_2;0.01264629431765022
tvla_t_3;0.1494107410523254
tvla_rho;0.022386942120683262
dlla_open;0.3349337210697333
dlla_wegener;0.43709683094671703
tvla_t_1;0.01724670999233111
tvla_t_2;0.05032068326201161
tvla_t_3;0.17958362073291032
tvla_rho;0.01047725709068259
dlla_open;0.8675847214517541
dlla_wegener;0.3957193126779015
tvla_t_1;0.017657331479468703
tvla_t_2;0.018984126787657866
tvla_t_3;0.18128705642510298
tvla_rho;0.010613016166780787
dlla_open;0.43221896531167214
dlla_wegener;0.11187769226739264
tvla_t_1;0.0058959141214421865
tvla_t_2;0.007531991446899854
tvla_t_3;0.2066360502508008
tvla_rho;0.03328233445835527
dlla_open;0.7253678521305633
dlla_wegener;0.45793814054467896
tvla_t_1;0.011538221132187094
tvla_t_2;0.0067513810026621855
tvla_t_3;0.15388083118174478
tvla_rho;0.004654129273557572
dlla_open;0.43077948050409764
dlla_wegener;0.9362713902078814
tvla_t_1;0.0281520827273928
tvla_t_2;0.0060539767752643735
tvla_t_3;0.12005838746447126
tvla_rho;0.014511790961174276
dlla_open;0.8239005242761814
dlla_wegener;0.7998095984239602
tvla_t_1;0.025892940886323452
tvla_t_2;0.046187129797351505
tvla_t_3;0.14988911787754008
tvla_rho;0.025914443263446385
dlla_open;0.7263378476449418
dlla_wegener;0.9341547996878723
tvla_t_1;0.013330181635797246
tvla_t_2;0.016604869168872882
tvla_t_3;0.20484027709621885
tvla_rho;0.008324258166215737
dlla_open;0.7330495218924563
dlla_wegener;0.9541548592252854
tvla_t_1;0.006363289275677953
tvla_t_2;0.006227929745097874
tvla_t_3;0.24775204138350795
tvla_rho;0.014690573555550479
dlla_open;0.0970561993016661
dlla_wegener;0.04336356215409875
tvla_t_1;0.020878563264339862
tvla_t_2;0.009868229530197349
tvla_t_3;0.20687905807511084
tvla_rho;0.02987765894479022
dlla_open;0.09952467176101554
dlla_wegener;0.6454634571576399
tvla_t_1;0.008660991066901618
tvla_t_2;0.02101734904456308
tvla_t_3;0.12208605075441613
tvla_rho;0.10105045552961922
dlla_open;0.7512275124906169
dlla_wegener;0.7551990689192523
tvla_t_1;0.009537941648410233
tvla_t_2;0.042587760317485804
tvla_t_3;0.1711398084617277
tvla_rho;0.027282918139570844
dlla_open;0.7436465809287798
dlla_wegener;0.4569392995156544
tvla_t_1;0.03410730527252677
tvla_t_2;0.018158009524996
tvla_t_3;0.2133087974583183
tvla_rho;0.034370605946035804
dlla_open;0.9112419088320249
dlla_wegener;0.7379030123287058
tvla_t_1;0.01800413731383986
tvla_t_2;0.017490302695568984
tvla_t_3;0.1323919975263784
tvla_rho;0.023417641737542017
dlla_open;0.8344685480628634
dlla_wegener;0.8281074853819712
tvla_t_1;0.02012378711730615
tvla_t_2;0.008927731044877874
tvla_t_3;0.1425828910183989
tvla_rho;0.014221354348388004
dlla_open;0.9614908013211859
dlla_wegener;0.26482533502667127
tvla_t_1;0.016382820672756895
tvla_t_2;0.009161615653615804
tvla_t_3;0.1952179389166438
tvla_rho;0.006428396730191022
dlla_open;0.1640180296648772
dlla_wegener;0.04887737772669295
tvla_t_1;0.019494957071828523
tvla_t_2;0.019323854798744086
tvla_t_3;0.16766547553988503
tvla_rho;0.037490505800778395
dlla_open;0.9726348583962092
dlla_wegener;0.12246828902323337
tvla_t_1;0.028473870368308802
tvla_t_2;0.01186305819137826
tvla_t_3;0.15641522381010906
tvla_rho;0.04244616535985579
dlla_open;0.11187788512078597
dlla_wegener;0.3967025848760982
tvla_t_1;0.014247650808766301
tvla_t_2;0.07760330556101369
tvla_t_3;0.1248305251713817
tvla_rho;0.0026855481100558354
dlla_open;0.30822025096931993
dlla_wegener;0.8314938681673828
tvla_t_1;0.02484689393999014
tvla_t_2;0.019688782001279766
tvla_t_3;0.16039586143523893
tvla_rho;0.029795699263330366
dlla_open;0.45531496450461095
dlla_wegener;0.8321831898899859
tvla_t_1;0.017452233410792575
tvla_t_2;0.023413865196958105
tvla_t_3;0.14338741999427093
tvla_rho;0.0015828817273719764
dlla_open;0.17314684376344378
dlla_wegener;0.770955882642095
tvla_t_1;0.005039348240618378
tvla_t_2;0.03408192728777695
tvla_t_3;0.17604648939372797
tvla_rho;0.04006132696379794
dlla_open;0.16105408235425472
dlla_wegener;0.031519474634634184
tvla_t_1;0.0386157391929465
tvla_t_2;0.01014844528983063
tvla_t_3;0.23565720945549878
tvla_rho;0.03511357447379981
dlla_open;0.5682246010322387
dlla_wegener;0.6421302876216719
tvla_t_1;0.0336685273474369
tvla_t_2;0.017971002412352027
tvla_t_3;0.18404923120633593
tvla_rho;0.03260749266822516
