method;pollution;param;kr;sr
sca_hw;gauss;0.5;2.18;0.71
sca_hw;gauss;0.6000000000000001;1.4;0.83
sca_hw;gauss;0.7000000000000001;1.44;0.86
sca_hw;gauss;0.8;1.58;0.81
sca_hw;gauss;0.9;1.72;0.82
sca_hw;gauss;1.0;1.53;0.82
sca_hw;gauss;1.1;3.2;0.66
sca_hw;gauss;1.2000000000000002;4.62;0.56
sca_hw;gauss;1.3;5.55;0.49
sca_hw;gauss;1.4000000000000001;2.88;0.68
sca_hw;gauss;1.5;1.99;0.77
sca_hw;gauss;1.6;3.86;0.62
sca_hw;gauss;1.7000000000000002;13.85;0.27
sca_hw;gauss;1.8;9.35;0.46
sca_hw;gauss;1.9000000000000001;4.94;0.49
sca_hw;gauss;2.0;5.0;0.63
sca_hw;gauss;2.1;8.58;0.41
sca_hw;gauss;2.2;8.47;0.26
sca_hw;gauss;2.3000000000000003;8.66;0.47
sca_hw;gauss;2.4000000000000004;12.62;0.32
sca_hw;gauss;2.5;12.1;0.36
sca_hw;gauss;2.6;4.5;0.52
sca_hw;gauss;2.7;14.52;0.22
sca_hw;gauss;2.8000000000000003;25.49;0.17
sca_hw;gauss;2.9000000000000004;12.52;0.28
sca_hw;gauss;3.0;19.02;0.27
sca_hw;gauss;3.1;23.44;0.21
sca_hw;gauss;3.2;19.13;0.17
sca_hw;gauss;3.3000000000000003;21.8;0.2
sca_hw;gauss;3.4000000000000004;20.46;0.23
sca_hw;gauss;3.5;28.54;0.11
sca_hw;gauss;3.6;24.64;0.14
sca_hw;gauss;3.7;32.56;0.12
sca_hw;gauss;3.8000000000000003;37.65;0.04
sca_hw;gauss;3.9000000000000004;29.35;0.16
sca_hw;gauss;4.0;59.33;0.03
sca_hw;gauss;4.1000000000000005;46.68;0.09
sca_hw;gauss;4.2;43.58;0.11
sca_hw;gauss;4.3;43.48;0.07
sca_hw;gauss;4.4;52.67;0.09
sca_hw;gauss;4.5;66.54;0.02
sca_hw;gauss;4.6000000000000005;61.14;0.04
sca_hw;gauss;4.7;50.06;0.07
sca_hw;gauss;4.800000000000001;58.16;0.07
sca_hw;gauss;4.9;51.76;0.03
sca_hw;gauss;5.0;47.32;0.07
sca_hw;desync;0.0;1.7;0.84
sca_hw;desync;0.05;1.09;0.96
sca_hw;desync;0.1;1.02;0.98
sca_hw;desync;0.15000000000000002;1.62;0.83
sca_hw;desync;0.2;1.21;0.93
sca_hw;desync;0.25;2.01;0.76
sca_hw;desync;0.30000000000000004;2.68;0.82
sca_hw;desync;0.35000000000000003;7.61;0.51
sca_hw;desync;0.4;4.87;0.51
sca_hw;desync;0.45;6.28;0.46
sca_hw;desync;0.5;8.36;0.3
sca_hw;desync;0.55;21.67;0.16
sca_hw;desync;0.6000000000000001;16.12;0.27
sca_hw;desync;0.65;13.9;0.24
sca_hw;desync;0.7000000000000001;63.81;0.03
sca_hw;desync;0.75;11.84;0.26
sca_hw;desync;0.8;62.42;0.05
sca_hw;desync;0.8500000000000001;86.06;0.02
sca_hw;desync;0.9;109.25;0.01
sca_hw;desync;0.9500000000000001;84.86;0.0
sca_hw;desync;1.0;120.68;0.0
sca_hw;desync;1.05;107.64;0.0
sca_hw;desync;1.1;123.25;0.0
sca_hw;desync;1.1500000000000001;122.57;0.0
sca_hw;desync;1.2000000000000002;124.33;0.0
sca_hw;desync;1.25;119.63;0.0
sca_hw;desync;1.3;124.98;0.0
sca_hw;desync;1.35;107.96;0.0
sca_hw;desync;1.4000000000000001;130.38;0.01
sca_hw;desync;1.4500000000000002;109.87;0.0
sca_hw;desync;1.5;110.33;0.0
sca_hw;desync;1.55;119.91;0.0
sca_hw;desync;1.6;120.4;0.0
sca_hw;desync;1.6500000000000001;109.1;0.01
sca_hw;desync;1.7000000000000002;116.0;0.0
sca_hw;desync;1.75;107.42;0.0
sca_hw;desync;1.8;115.51;0.01
sca_hw;desync;1.85;111.49;0.0
sca_hw;desync;1.9000000000000001;122.8;0.0
sca_hw;desync;1.9500000000000002;106.68;0.01
sca_hw;desync;2.0;114.93;0.01
sca_hw;gauss;0.0;1.38;0.87
sca_hw;gauss;0.1;1.35;0.9
sca_hw;gauss;0.2;2.31;0.77
sca_hw;gauss;0.30000000000000004;1.15;0.94
sca_hw;gauss;0.4;1.05;0.97
sca_hw;gauss;0.5;4.18;0.5
sca_hw;gauss;0.6000000000000001;2.09;0.8
sca_hw;gauss;0.7000000000000001;1.43;0.86
sca_hw;gauss;0.8;2.29;0.76
sca_hw;gauss;0.9;2.83;0.74
sca_hw;gauss;1.0;1.36;0.85
sca_hw;gauss;1.1;2.67;0.68
sca_hw;gauss;1.2000000000000002;2.61;0.76
sca_hw;gauss;1.3;6.28;0.51
sca_hw;gauss;5.0;58.95;0.01
sca_hw;gauss;5.5;52.72;0.04
sca_hw;gauss;6.0;84.77;0.01
sca_hw;gauss;6.5;101.44;0.03
sca_hw;gauss;7.0;114.35;0.0
sca_hw;gauss;7.5;101.56;0.01
sca_hw;gauss;8.0;129.55;0.01
sca_hw;gauss;5.0;62.04;0.04
sca_hw;gauss;5.5;62.26;0.03
sca_hw;gauss;6.0;82.33;0.04
sca_hw;gauss;6.5;105.92;0.03
sca_hw;gauss;7.0;109.04;0.0
sca_hw;gauss;7.5;122.56;0.01
sca_hw;gauss;8.0;128.1;0.01
sca_hw;gauss;5.0;58.08;0.01
sca_hw;gauss;5.5;84.39;0.02
sca_hw;gauss;6.0;79.9;0.01
sca_hw;gauss;6.5;102.55;0.02
sca_hw;gauss;7.0;118.72;0.02
sca_hw;gauss;7.5;100.0;0.01
sca_hw;gauss;8.0;115.34;0.0
sca_hw;gauss;5.0;49.43;0.08
sca_hw;gauss;5.5;77.29;0.01
sca_hw;gauss;6.0;129.13;0.01
sca_hw;gauss;6.5;84.5;0.04
sca_hw;gauss;7.0;125.27;0.01
sca_hw;gauss;7.5;127.25;0.01
sca_hw;gauss;8.0;123.72;0.02
sca_hw;gauss;5.0;54.43;0.06
sca_hw;gauss;5.5;70.82;0.07
sca_hw;gauss;6.0;103.42;0.01
sca_hw;gauss;6.5;109.6;0.01
sca_hw;gauss;7.0;98.65;0.01
sca_hw;gauss;7.5;122.82;0.02
sca_hw;gauss;8.0;126.23;0.0
sca_hw;gauss;5.0;61.43;0.05
sca_hw;gauss;5.5;70.68;0.05
sca_hw;gauss;6.0;83.18;0.05
sca_hw;gauss;6.5;102.42;0.01
sca_hw;gauss;7.0;102.46;0.0
sca_hw;gauss;7.5;116.09;0.0
sca_hw;gauss;8.0;121.57;0.0
sca_hw;gauss;5.0;58.69;0.05
sca_hw;gauss;5.5;72.43;0.06
sca_hw;gauss;6.0;96.91;0.03
sca_hw;gauss;6.5;119.32;0.0
sca_hw;gauss;7.0;94.34;0.01
sca_hw;gauss;7.5;115.34;0.0
sca_hw;gauss;8.0;116.57;0.0
sca_hw;gauss;5.0;58.86;0.05
sca_hw;gauss;5.5;63.61;0.04
sca_hw;gauss;6.0;79.87;0.02
sca_hw;gauss;6.5;97.03;0.0
sca_hw;gauss;7.0;82.24;0.01
sca_hw;gauss;7.5;126.46;0.01
sca_hw;gauss;8.0;108.66;0.01
sca_hw;gauss;5.0;59.36;0.02
sca_hw;gauss;5.5;90.41;0.01
sca_hw;gauss;6.0;109.18;0.0
sca_hw;gauss;6.5;110.23;0.04
sca_hw;gauss;7.0;123.22;0.01
sca_hw;gauss;7.5;113.27;0.01
sca_hw;gauss;8.0;114.19;0.02
sca_hw;gauss;5.0;64.73;0.03
sca_hw;gauss;5.5;80.6;0.02
sca_hw;gauss;6.0;80.57;0.02
sca_hw;gauss;6.5;89.5;0.03
sca_hw;gauss;7.0;90.34;0.01
sca_hw;gauss;7.5;108.07;0.0
sca_hw;gauss;8.0;114.18;0.0
sca_hw;gauss;5.0;41.52;0.05
sca_hw;gauss;5.5;43.3;0.09
sca_hw;gauss;6.0;98.06;0.02
sca_hw;gauss;6.5;102.72;0.01
sca_hw;gauss;7.0;108.82;0.01
sca_hw;gauss;7.5;105.17;0.02
sca_hw;gauss;8.0;103.93;0.0
sca_hw;gauss;5.0;57.18;0.03
sca_hw;gauss;5.5;97.96;0.0
sca_hw;gauss;6.0;93.25;0.02
sca_hw;gauss;6.5;90.93;0.01
